id,title,avg_comp_score
8446,Stryper,0.51293
8447,Sts,-0.948638462
8448,Stuck Mojo,-0.8903
8449,Stuckey Dave,-0.9962
8450,Studentenlied,#N/A
8451,Stupid Five,#N/A
8452,Style Council,0.93975
8453,Styrina,-0.9823
8454,Styx,0.382217241
8455,Su Kramer,-0.9003
8456,Suarez-v&#233;rtiz Pedro,-0.364675
8457,Subdudes,0.9031
8458,Subhumans,-0.477354167
8459,Sublime,-0.115937975
8460,Subnermal,-0.83135
8461,Sub-urban Tribe,0.094125
8462,Subzonic,-0.6758
8463,Such A Surge,-0.66336875
8464,Suck,0.8492
8465,Suede,0.15072375
8466,Suffocation,-0.888332143
8467,Sugababes,-0.384466667
8468,Sugar,0.9784
8469,Sugar And The Lollipops,0.45995
8470,Sugar Babes,0.9672
8471,Sugar Hiccup,0.130166667
8472,Sugar Jones,0.74095
8473,Sugar Ray,0.298420408
8474,Sugarcubes,0.167266667
8475,Sugarcult,-0.081245455
8476,Sugarhill Gang,0.9981
8477,Sugarloaf,0.959
8478,Sugiarto Rita,#N/A
8479,Suicidal Tendencies,-0.9352
8480,Suicide,#N/A
8482,Sukru Tikves,0.4939
8483,Sullivan Sir Arthur,0.9766
8484,Sum 41,-0.387623529
8485,Sumbang Doel,-0.055575
8486,Summer,-0.8398
8487,Summer Donna,0.556367105
8488,Summer Girls,-0.3818
8489,Summoning,-0.429281481
8490,Sunchariot,-0.59345
8491,Sunday,-0.8316
8492,Sunday Drive,0.9824
8493,Sundays,0.449229412
8494,Sundogs,#N/A
8495,Sundown,-0.514029412
8496,Sundstrom Stefan,#N/A
8497,Sunfield After Carnage,0.42925
8498,Sunny Day Real Estate,-0.032776087
8499,Sunny Side Up,0.442466667
8500,Sunny West (everly Brothers),0.83
8501,Sunnyday Real Estate,-0.43785
8502,Sunrise,0.8824
8503,Sunscreem,-0.99415
8504,Sunshine Anderson,0.697593333
8505,Super,0.8591
8506,Super Deluxe,0.055735714
8507,Super Furry Animals,0.338033333
8508,Super Jesus,0.0453
8509,Super Natural Freaks,-0.9777
8510,Superboys,-0.886
8511,Superdrag,0.135504167
8512,Superfluous Pretzel,-0.6688
8513,Supergrass,0.129553333
8514,Superjesus,0.1854375
8515,Supermax,0.9948
8516,Supermoonies,-0.456766667
8517,Supernatural,-0.9836
8518,Supertones,0.52784
8519,Supertramp,0.291949206
8520,Supremes,0.79286
8521,Sure Conviction,0.353414286
8522,Suredo,0.182233333
8523,Surface,0.9742
8524,Surfin Bichos,-0.43775
8525,Surge,0.089333333
8526,Survival Shake,0.6978
8527,Survivor,0.557878261
8528,Susan Lawrence And Peter Schmiedl,-0.9661
8529,Susan Tedeshi,-0.9415
8530,Susana Zabaleta,-0.938333333
8531,Susanna Hoffs,-0.8658
8532,Susannah Hoffs,0.8625
8533,Sutcliffe Kay,0.9567
8534,Suzanne Vega,0.351221739
8535,Suzi Quatro,0.300491667
8536,Suzie,#N/A
8537,Svala,0.81692
8538,Sven Da Huiel,0.3182
8539,Svenningsson Uno,#N/A
8540,Swan,-0.042228571
8541,Swan Billy,0.9929
8542,Swan Christy,0.361727273
8543,Swans,-0.07455913
8544,Swayze Patrick,-0.24935
8545,Sweat Keith,0.994571429
8546,Sweet,0.38951
8547,Sweet Fa,0.9047
8548,Sweet Matthew,0.240776923
8549,Sweet Sensation,0.9193
8550,Sweetbox,0.91435
8551,Swing Out Sister,0.1353
8552,Swingers,0.998
8553,Swingers The,0.376718182
8554,Swinging Blue Jeans,-0.871
8555,Swings Out Sister,-0.12752
8556,Swirl 360,0.89195
8557,Switchblade Symphony,-0.2809125
8558,Switchfoot,0.072328571
8559,Swollen Members,-0.62235
8560,Sword,-0.2631
8561,Swordmaster,-0.6609625
8562,Swv,0.9917
8563,Syd Barret,0.9584
8564,Sylk E. Fyne,0.9982
8565,Sylvian David,0.140270833
8566,Symphony X,-0.700055556
8567,Symposium,0.6561
8568,System,0.8907
8569,System of a Down,-0.049625
8571,T One,0.9832
8572,T Pau,0.49465
8573,T Seven Feat. Marvin Mc Kay,-0.644
8574,T&#246;rnqvist Rebecka,0.665752381
8575,T. Jimmie,-0.9175
8576,T. Rex,0.319916667
8577,T.n.t.,0.9612
8579,T.u.b,-0.1007
8580,T.x.t.,0.9222
8581,Tabithas Secret,0.117218182
8582,Taco,0.9716
8583,Taff Russ,0.686975
8584,Taffy,0.872
8585,Tag Team,0.9513
8586,Taglieri John,0.260133333
8587,Tahures Zurdos,-0.50241
8588,Taj Mahal,-0.7106
8589,Take 5,0.693211538
8590,Take 6,-0.388233333
8591,Take That,0.65005
8592,Taking Back Sunday,-0.618975
8593,Tal Bachman,0.9317
8594,Talk Dc,0.3916
8595,Talk Talk,-0.003448077
8596,Talking Heads,0.50880678
8597,Tall Stories,0.7778
8598,Talusan Jose,0.9535
8599,Tami Davis,0.9924
8600,Tamia,0.628176
8601,Tammy Wynette,0.9905
8602,Tamperer,0.9995
8603,Tanega Norma,0.9977
8604,Tangerine,0.1531
8605,Tangerine Dream,-0.6808
8606,Tangible Fruit Squad,-0.4767
8607,Tanita Tikaram,0.355558824
8608,Tanja Berg,-0.9195
8609,Tanja Jonak,-0.9677
8610,Tanner,0.2244
8611,Tanon Olga,-0.6808
8612,Tantric,-0.173425
8613,Tanya,0.9161
8614,Tanz Der Vampire,-0.96265
8615,Tanzende Kadaver,-0.8883
8616,Taproot,-0.100806667
8617,Tara Maclean,-0.924
8618,Taral Hicks,0.9945
8619,Tarkan,-0.7312
8620,Tarnation,-0.007421429
8621,Tasmin Archer,-0.9851
8622,Tasty Snax,0.7973
8623,Tato,#N/A
8624,Tatu,0.14505
8625,Tatyana Ali,0.8776
8626,Taube Evert,0.202766667
8627,Taupin Bernie,#N/A
8628,Tavares,0.03665
8629,Taveres,0.9738
8630,Taxe,0.2252
8631,Taylor Big,0.160721053
8632,Taylor Chip,-0.6456
8633,Taylor Dayne,0.7939
8634,Taylor James,0.524384783
8635,Taylor R. Dean,0.9548
8636,Taylor Roger,0.242811111
8637,Taylor Steve,0.23928
8638,Tazenda,-0.296
8639,T-bone,-0.93625
8640,Tchan,-0.715066667
8641,Tea For Two,0.282084615
8642,Tea Party,0.295058929
8643,Teach In,0.90995
8644,Team Beats,0.3753
8645,Team Rocket,-0.3129
8646,Tear Da Club up Thugs,0.6886
8647,Tear Garden,-0.05225
8648,Tears for Fears,0.02789
8650,Techno Boys,#N/A
8651,Techno Z,#N/A
8652,Technotronic,-0.07675
8653,Ted Herold,-0.95875
8654,Teddy Parker And Alexandra Sauuml;kra,-0.9661
8655,Tee Set,0.9413
8656,Teen Idles,-0.509671429
8657,Teen Idols,-0.2926
8658,Teena Marie,0.9466
8659,Teenage Fanclub,0.279320792
8660,Teenage Mutant Ninja Turtles,0.2418
8661,Teenagers,-0.8529
8662,Tehosekoitin,-0.57278
8663,Tek Noir,-0.406457143
8664,Telling,0.067014286
8665,Telly Savalas,0.801533333
8666,Temerarios,-0.2422
8667,Tempano,0.3818
8668,Temperance,0.729981818
8669,Temple of The Dog,-0.07034
8670,Templeton Nicci,0.4939
8671,Tempo Nino,0.9678
8672,Temptations,0.361383333
8673,Temptations   Whitfield,-0.6983
8674,Ten City,0.9958
8675,Ten Foot Pole,0.206856522
8676,Ten Hands,0.385896429
8677,Ten Sharp,0.1779
8678,Ten Tribes,-0.3405
8679,Ten Years After,0.9232
8680,Tenacious D,0.266977778
8681,Teoman,#N/A
8682,Tequila Baby,#N/A
8683,Tequila Ligera,0.2124
8684,Tequilajazzz,#N/A
8685,Terence Trent Darby,0.60984
8686,Terra Samba,-0.236375
8688,Terri Clark,0.24097
8689,Terrorgruppe,-0.812991667
8690,Terrorizer,-0.464366667
8691,Terrorvision,0.2677
8692,Terry Dactyl And The Dinosaurs,0.926
8693,Terry Jacks,0.936
8694,Terry Sonny,0.5059
8695,Tesh John,0.9874
8696,Tesla,0.6904
8697,Testament,-0.594523077
8698,Tevin Campbell,0.79205
8699,Texas,0.074071186
8700,"Tgm, Die Beste Schule Der Welt",#N/A
8702,Thaide,-0.0258
8703,Thalia,-0.152007692
8704,Thanatopsis,-0.34578
8705,Thanatos,-0.49515
8706,Thanks To Gravity,0.77675
8707,Tharsis Rise,0.8916
8708,Thastrom Joakim,-0.3851
8709,That Dog,0.205961538
8710,The,0.40998
8711,The 3b Class,-0.8316
8712,The 3rd And The Mortal,-0.092109091
8713,The 5th Dimension,0.9968
8714,The Ace Cats,-0.8934
8715,The Adventures,-0.227466667
8716,The Alan Parsons Project,-0.2568
8717,The Alkaholiks,0.9847
8718,The Archies,0.19025
8719,The Artist,0.996
8720,The Artist (prince),0.996
8721,The Assembly,-0.6956
8722,The Ataris,0.295508108
8723,The B.c. 52s,0.47355
8724,The B-52`s,0.9983
8725,The Badlees,0.8834
8726,The Band Wagon,0.24195
8727,The Bass Plays Wrong,0.416475
8728,The Bates,0.9633
8729,The Baywatchclan,-0.3405
8730,The Beach Boys,0.9957
8731,The Beach Boys   Chuck Berry,0.5362
8732,The Beatles,0.476448348
8733,The Beautiful South,0.382435714
8734,The Bellamy Brothers,0.8271
8735,The Belle Stars,0.9689
8736,The Beloved,0.9672
8737,The Birthday Party,0.9442
8738,The Blood Divine,0.105390476
8739,The Bloodhound Gang,-0.02375
8740,The Blow Monkeys,0.87835
8741,The Blue Boys,-0.9916
8742,The Boomtown Rats,-0.8979
8743,The Boyd And The Girls,0.25
8744,The Boyz,0.709245455
8745,The Brilliant Green,-0.9825
8746,The Buggles,-0.9948
8747,The Butterfield Blues Band,-0.3404
8748,The Bverly Brothers,0.8173
8749,The Byrds,#N/A
8750,The Calling,0.698572727
8751,The Cardigans,0.193593333
8752,The Cardigars,-0.9558
8753,The Carpenters,0.9881
8754,The Cars,0.38795
8755,The Catch,-0.0372
8756,The Cats,0.82415
8757,The Chieftains,0.9637
8758,The Christians,-0.00465
8759,The Church,0.3061
8760,The Clash,0.8708
8761,The Collies,#N/A
8762,The Commodores,0.9862
8763,The Communards,0.9946
8764,The Congregation,0.9776
8765,The Corries,0.43384
8766,The Corrs,0.111358824
8767,The Cranberries,0.066468571
8768,The Cream,0.4588
8769,The Cross,0.9935
8770,The Crowd,0.7096
8771,The Crystals,0.8948
8772,The Cure,0.32393125
8773,The Divinyls,0.9702
8774,The Doodleys,0.9908
8775,The Doors,0.367288608
8776,The Dove Shack,0.7867
8777,The Drifters,0.7503
8778,The Dubliners,0.8757
8779,The Edwin Hawkins Singers,0.9975
8780,The Equals,0.66406
8781,The Everly Brothers,0.810666667
8782,The Fingernails,0.4939
8784,The Five Satins,0.9287
8785,The Flirts,0.5373
8786,The Fools,-0.6641
8787,The Fortunes,0.9075
8788,The Foundations,0.4885
8789,The Four Seasons,0.6331
8790,The Four Tops,-0.45485
8791,The Franz,-0.7332
8792,The Free,0.6747
8793,The Gab Band,0.9966
8794,The Gallery,0.9865
8795,The Gap Band,-0.9778
8796,The Gathering,-0.100404762
8797,The Genius Gza,-0.26246
8798,The Glitter Band,0.881683333
8799,The Goosepimples,0.1045
8800,The Guess Who,0.1628
8801,The Hollies,0.53226
8802,The Honeydrippers,0.9641
8803,The Hooters,0.463575
8804,The Hornettes,-0.0162
8805,The Human League,0.304475
8806,The Inchtabokatables,0.9531
8807,The Jacksons,0.9842
8808,The James Boys,#N/A
8809,The Jeff Healey Band,0.56814
8810,The Jeremy Days,0.8519
8811,The Jonzun Crew,0.4404
8812,The Judds,0.412669231
8813,The Kelly Family,0.431346429
8814,The Kinks,0.522585714
8815,The Kinleys,0.8256
8816,The Klf,0.9903
8817,The Knack,-0.7699
8818,The Kovenant,-0.170177778
8819,The Las,0.50055
8820,The Levellers,-0.9694
8821,The Lightning Seeds,0.926
8822,The Living End,-0.415763636
8823,The Lords,0.09675
8824,The Loving Spoonful,-0.8712
8825,The Lox,0.459233333
8827,The Mackenzie Feat. Jessy,0.9704
8828,The Maisonettes,0.2244
8829,The Mamas And The Papas,0.899833333
8830,The Manhattans,-0.0031
8831,The Marbles,0.9217
8832,The Marmalade,0.1351
8833,The Mavericks,0.9081
8834,The Mccoys,0.916
8835,The Men They Couldt Hang,-0.240145455
8836,The Michael Zager Band,#N/A
8837,The Mighty Mighty Bosstones,0.0405
8838,The Mission,0.984
8839,The Mixtures,0.3612
8840,The Moffats,0.9022
8841,The Moffatts,0.39268
8842,The Moody Blues,0.890633333
8843,The Motors,0.9853
8844,The Move,0.8548
8845,The Neville Brothers,0.4086
8846,The New Seekers,0.9109
8847,The Newmakers,-0.9661
8848,The Nits,-0.28665
8849,The Offspring,0.30155
8850,The Orange County Supertones,0.63975
8851,The Osmonds,0.3995
8852,The Other Ones,-0.7623
8853,The Outfield,0.9982
8854,The Pasadenas,0.8634
8855,The Patrigue Family,0.9947
8856,The Paul Butterfield Blues Band,-0.2235
8857,The Phantom Of The Opera,-0.443
8858,The Platters,0.9957
8859,The Police,0.156094231
8860,The Pretenders,0.7724
8861,The Prodigy,-0.059266667
8862,The Progidy,0.1027
8863,The Pursuit,0.9712
8864,The Ramones,-0.765
8865,The Rattles,-0.0782
8866,The Real Thing,0.09005
8867,The Rembrandts,0.9477
8868,The Ring Of Fire,0.7783
8869,The Ritche Family,0.9912
8870,The Road To Hell,-0.9635
8871,The Rock,-0.7964
8872,The Rock Steady Crew,-0.6183
8873,The Rocking Dildos,-0.230606667
8874,The Rocky Horror Picture Show,0.20775
8875,The Rocky Horror Show,0.10755
8876,The Rolling Stones,0.9702
8877,The Romantics,0.8779
8878,The Ronettes,0.0232
8879,The Roots Feat. Erykah Badu,0.857233333
8880,The Rotation,0.9726
8881,The Samples,0.091246154
8882,The Sandpipers,0.8271
8883,The Scorpions,0.9871
8885,The Shacklefords,0.4215
8886,The Shadows,0.7096
8887,The Shangri-las,-0.5915
8888,The Shirelles,0.9934
8889,The Shorts,-0.96225
8890,The Sisters Of Mercy,0.04936875
8891,The Smashing Pumpkins,0.235057143
8892,The Smiths,0.021566667
8893,The Sparks,-0.7096
8894,The Spinners,0.993
8895,The Steam And Jeronimo,0.8812
8896,The Steve Miller Band,0.9901
8897,The Stranglers,0.558075
8898,The Stylistics,0.006233333
8899,The Supertroupers,0.9602
8900,The Surfers,0.8271
8901,The Sweet,0.329888889
8902,The Symbol,0.9913
8903,The Tamperer Feat. Maya,0.97625
8904,The Teens,0.76
8905,The Temptations,0.7322
8906,The The,-0.174064516
8907,The Three Degrees,0.8709
8908,The Tokens,0.7688
8909,The Traveling Wilburys,0.3462
8910,The Tremeloes,0.0258
8911,The Tremoloes,0.305142857
8912,The Trendsetters,-0.765
8913,The Troggs,0.8555
8914,The Twins,0.922233333
8915,The Unoutspeakables,-0.8724
8916,the used,0.20864
8917,The Vapors,0.6808
8918,The Verve,0.633075
8919,The Walker Brothers,-0.3489
8920,The Wallflowers,0.134663889
8921,The Way,0.5473
8922,The Weather Girls,-0.01235
8923,The Whispers,0.9941
8924,The Who,0.286128
8925,The Windows,0.84245
8926,The Wombles,0.9655
8927,The Wonders,0.6082
8928,Theatre Of Ice,-0.559141667
8929,Theatre Of Tragedy,-0.118017143
8930,Thelma Houston,0.9931
8931,Them,0.2023
8932,Theme Song,0.2926
8933,Then Jerico,-0.5155
8934,Therapy,-0.165191176
8935,Therapy',0.7579
8936,Thergothon,-0.502725
8937,Therion,0.018629851
8938,They Might Be Giants,0.096258416
8939,Thin Lizzy,0.188284615
8940,Think About Mutation,-0.2386375
8941,Think Tree,0.8191
8942,Thinkman,0.48114
8943,Third Day,0.395
8944,Third Eye Blind,0.159616327
8945,Third Moon,-0.1062
8946,Thirdmoon,-0.49789375
8947,This Ascension,0.065171429
8948,This Mortal Coil,0.352123077
8949,Thomas Aiterwegmair,-0.8439
8950,Thomas D,-0.99655
8951,Thomas D And Franka Potente,0.9726
8952,Thomas D.,-0.9967
8953,Thomas D. Feat. Die andauml;rzte,-0.969
8954,Thomas Dolby,0.872
8955,Thomas Fritsch,-0.8316
8956,Thomas L.,0.8555
8957,Thomas Lola,0.322633333
8958,Thomas Ray,0.883858824
8959,Thomas Rufus,-0.5994
8960,Thomas Strasser,-0.9892
8961,Thomas Timmy,-0.6671
8962,Thompson Richard,0.415018182
8963,Thompson Richard Linda,-0.133414286
8964,Thompson Sue,0.63776
8965,Thompson Twins,0.6328
8966,Thorn Tracey,0.6608
8967,Thorogood George,0.9541
8968,Thou Art Lord,-0.03825
8969,Three 6 Mafia,-0.139358333
8970,Three Degrees,0.7934
8971,Three Dog Night,0.41742
8972,Three Lights,0.997
8973,Threnody,-0.256027586
8974,Throbbing Gristle,-0.254866667
8975,Throne Of Ahaz,-0.445391667
8976,Throwing Muses,-0.00812
8977,Thum Pam,0.8377
8978,Thunder,0.23664
8979,Thunderclap Newman,#N/A
8980,Thunderhawk,0.9042
8981,Thursday,-0.209791667
8982,Thy Repentance,-0.599433333
8983,Thy Serpent,-0.2604875
8984,Thyrfing,-0.385088889
8985,Tiamat,0.024232727
8986,Tic Tac Toe,-0.94327
8987,Tic Tac Toe   Sara @,-0.5994
8988,Tiemx Social Club,0.3685
8989,Tiffany,0.463111538
8990,Tigh Fight,0.9101
8991,Tikaram Tanita,0.268751786
8992,Til Tuesday,-0.62865
8993,Till And Obel,-0.794075
8994,Tillis Pam,0.103933333
8995,Tillotson Johnny,0.3489
8996,Tilt,-0.131495455
8997,Tim Curry,0.9673
8998,Tim Mcgraw,0.450888608
8999,Tim Reckmann,0.9504
9000,Timbaland,0.9965
9001,Timbaland &amp; Magoo,0.092091429
9002,Timbaland And Magoo,0.987666667
9003,Time Bandits,-0.6986
9004,Timm Peka And Cortina,-0.7243
9005,Timmy T,0.9717
9006,Timmy T.,0.7755
9007,Timoria,-0.188572727
9008,Timpuri Noi,0.7256
9009,Tin Machine,0.160545455
9010,Tina,#N/A
9011,Tina And Ike Turner,0.9899
9012,Tina Arena,0.664670833
9013,Tina Arena  Marc Anthony,0.9928
9014,Tina Arena And Marc Anthony,0.9836
9015,Tina Charles,0.809275
9016,Tina Rainford,0.065725
9017,Tina Turner,0.506667073
9018,Tina Turner And David Bowie,0.9674
9019,Tina Turner And Rod Stewart,0.9715
9020,Tina York,-0.87472
9021,Tiny Hat Orchestra,-0.2023
9022,Tippin Aaron,0.662766667
9023,Tiro De Gracia,-0.513878571
9024,Tiroler Echo,-0.87875
9025,Tiroler Herzensbrecher,-0.9776
9026,Tism,-0.081928571
9027,Tisner Buam And Marita,-0.7579
9028,Titan Force,0.32386
9029,Titanic,0.076783333
9030,Titas,-0.257569565
9031,Titiyo,0.9688
9032,Tito And Tarantula,-0.7059
9033,TitoAndtarantula,0.9896
9034,Tj,0.9575
9035,Tj Dracula Shivas,0.067833333
9036,TLC,0.47256
9037,Tls Chorus,-0.7629
9038,Tnt Experience,0.633
9039,Toad,#N/A
9040,Toad The Wet Sprocket,0.156783673
9041,Toadies,0.38435
9042,Tobsucht,-0.9874
9043,Toby Keith,0.637144
9044,Tocotronic,-0.641043396
9045,Todd Anthony,-0.296
9046,Todd Rundgren,0.469512766
9047,Toe To Toe,0.8214
9048,Tokens,0.9631
9049,Tolkki Timo,-0.974
9050,Toller Paula,0.8402
9051,Tom Angelripper,-0.809858333
9052,Tom Angelripper And Onkel Tom,-0.95976
9053,Tom Astor,-0.783966667
9054,Tom Cochran,0.9789
9055,Tom Hagen,-0.9803
9056,Tom Johnston,-0.2023
9057,Tom Jones,0.664889655
9058,Tom Jones And Mousse T.,0.8944
9059,Tom Jones And Stereophonics,0.9896
9060,Tom Lehrer,0.28655
9061,Tom Mcrae,-0.6486
9062,Tom Petty,0.313596364
9063,Tom Petty And The Heartbreakers,0.356695
9064,Tom T. Hall,0.469102083
9065,Tom Waits,0.863966667
9066,Tomlinson Michael,0.539603922
9067,Tommi,#N/A
9068,Tommy 16,-0.2125
9069,Tommy James And The Shondells,0.579583333
9070,Tommy Ohrner,0.8509
9071,Tommy Piper,0.8586
9072,Tommy Steiner,-0.553433333
9073,Ton Steine Scherben (rio Reiser),-0.9686
9074,Tone Band,#N/A
9075,Tone Loc,0.9833
9076,Tones On Tail,0.5426
9077,Toni,-0.9264
9078,Toni Basil,-0.7634
9079,Toni Braxton,0.471
9080,Toni Childs,-0.85245
9081,Tonic,0.053728571
9082,Tony,-0.461975
9083,Tony Carey,0.347966667
9084,Tony Christie,0.77935
9085,Tony Cottura,-0.4194
9086,Tony Esperanto,0.9697
9087,Tony Holiday,-0.881216667
9088,Tony Marshall,-0.82160625
9089,Tony Marshall And Roberto Blanco,-0.9136
9090,Tony Renis,0.3129
9091,Tony Rich Project,0.68306
9092,Tony Weller And The Serenaders,0.9147
9094,Too Many Cooks,0.1449
9095,Too Much Joy,-0.13638
9096,Too Short,0.506133333
9097,Tool,-0.112998077
9098,Top Carrots,0.39076
9099,Topas,0.2106
9100,Toploader,0.683508333
9101,Toposun Oglu,#N/A
9102,Tops,-0.212566667
9103,Torch,0.1027
9104,Torfrock,-0.9114
9105,Tori Amos,0.342487379
9106,Toronto Rhythmaires,0.8979
9107,Torroja Ana,-0.6908
9108,Torsten Qualmann,-0.83145
9109,Total,0.37198
9110,Total Chaos,-0.580934783
9111,Total Feat. Black Rob,0.9541
9112,Total Touch,0.697992857
9113,Toten Hosen,-0.870768571
9114,Totenmond,-0.73083
9115,Toto,0.431808
9116,Toto Cotugno,-0.6763
9117,Toucan Jamme,0.74485
9118,Touch And Go,#N/A
9119,Touch&#233;,0.58884
9120,Tourists,-0.401633333
9121,Tovey Frank,-0.32535
9122,Tower Of Power,0.3627
9123,Town Pants,0.33975
9124,Townes Van Zandt,0.128
9125,Townshend Pete,0.045745
9126,Toxoplasma,-0.8169
9127,Toy Box,0.9787
9128,Toy Dolls,0.214002941
9129,Toy Subs,-0.040926667
9130,Toya,0.416757143
9131,Toyah,-0.073155
9132,Toybox,0.9787
9133,Toys,0.9494
9134,Tozzi Umberto,-0.296
9135,Tozzy And Raff,-0.5574
9136,T'pau,-0.4419
9137,Tq,0.29293913
9138,Trace Adkins,0.9587
9139,Tracey Ullman,-0.301866667
9140,Tracie Spencer,0.9924
9141,Tracy Bonham,0.9508
9142,Tracy Byrd,0.9646
9143,Tracy Chapman,0.091690411
9144,Tracy Lawrence,0.30255
9145,Trad.,#N/A
9146,Trademark,0.734734783
9147,Traditional,-0.557597222
9148,Traffic,0.239928571
9149,Trail Of Tears,-0.022488889
9150,Train,0.470204348
9151,Tramonto,-0.8807
9152,Trans Atlantic Crush,0.865314286
9153,Trans X,0.423766667
9154,Transister,0.312575
9155,Translucent,-0.1058
9156,Transmetal,-0.60345
9157,Transplants,0.9796
9158,Transvision Vamp,0.9975
9159,Trash Can Sinatras,-0.03316
9160,Traste Lind&#233;ns Kvintett,-0.0037
9161,Traveling Wilburys,0.138705556
9162,Travellin Strawberries,0.07703
9163,Travelling Wilburys,0.627975
9164,Travers Pat,-0.4297
9165,Travis,0.205788732
9166,Travis Randy,0.332533333
9167,Travis Tritt,0.197490909
9168,Treble Charger,0.052985
9169,Trees,-0.875
9170,Tremeloes,0.8365
9171,Trenchcoats,0.1154
9172,Trestl Michael,-0.99
9173,Trevino Rick,-0.3034
9174,Tribe,0.589061538
9175,Trick Daddy,0.129514286
9176,Trickett Ed,0.9161
9177,Tricky,-0.019525352
9178,Trik Turner,0.366066667
9179,Trina,0.330033333
9180,Trini Lopez,-0.7783
9181,Trin-i-tee,0.6923125
9182,Trio,0.037866667
9183,Trio Kwek Kwek,#N/A
9184,Trio Rio,0.9559
9185,Triplea,0.7269
9186,Triplets,0.9802
9187,Tripping Daisy,0.212304348
9188,Trisha Yearwood,0.0906
9189,Trisha Yearwood Feat. Garth Brooks,0.3769
9190,Tristania,-0.496276471
9191,Tristitia,-0.340028571
9192,Tritt Travis,-0.9729
9193,Triumph,0.05955
9194,Trix,0.0772
9195,Trixi And Udo,-0.9708
9196,Trixter,0.536405556
9197,Troccoli Kathy,0.8418
9198,Troggs,0.887233333
9199,Troll,-0.5574
9200,Troop,0.9679
9201,Trout Fishing In America,0.458797619
9202,Trout Walter,0.9107
9203,Troutman Roger,0.9728
9206,Truck Stop,-0.774064706
9207,Trude Heer,-0.9569
9208,Trude Herr,-0.77815
9209,Trumbleweeds,0.9482
9210,Trust,-0.5222375
9211,Tsatthoggua,0.143435714
9212,Tsg Hofgeismar,#N/A
9213,Tubes,0.9606
9214,"Tubes, The",0.1139
9215,Tucker Leslie,0.9786
9216,Tucker Tanya,0.9601
