 ID  ,title,followers_count,genres,popularity,avgcompscore
888,Boot Camp Clik,22150,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'underground rap']",38,0.257041176
889,Boris Gardiner,4003,"['lovers rock', 'rock steady', 'world christmas']",37,0.032377778
890,"John Barnard, Barney Borja",0,[],2,0.124775
891,Borknagar,24817,"['atmospheric black metal', 'avantgarde metal', 'black metal', 'folk metal', 'melodic death metal', 'metal', 'norwegian metal', 'pagan black metal', 'symphonic black metal', 'viking metal']",37,nan
892,Born Against,1749,['thrash core'],15,-0.317418182
893,The Borrowers,22,[],1,-0.8519
894,Marco Borsato,183549,['dutch pop'],65,0.056503448
895,Bosson,5821,"['europop', 'swedish pop']",41,-0.44814
896,Boston,575839,"['album rock', 'art rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock', 'southern rock']",69,0.351475
897,The Bots,8019,[],29,0.9915
898,Big Bottle Rocket,4,[],0,0.93535
899,John Bottomley,51,[],1,0.8171
900,Boudewijn de Groot,34863,['dutch pop'],51,0.25815
901,BOULEVARD DEPO,2867,[],41,-0.990666667
902,Bounty Killer,50321,"['dancehall', 'lovers rock', 'reggae fusion', 'riddim', 'roots reggae', 'soca']",49,0.7351
903,Bourbon Gautier,40,[],3,0.221125
904,Bow Wow,383481,"['crunk', 'dance pop', 'dirty south rap', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",64,0.9498
905,David Bowie,2492349,"['art rock', 'classic funk rock', 'classic rock', 'dance rock', 'glam rock', 'new wave', 'permanent wave', 'pop christmas', 'protopunk', 'rock']",80,0.396822222
906,Bowling For Soup,395868,"['comic', 'emo', 'heavy christmas', 'modern rock', 'pop punk', 'pop rock', 'post-grunge', 'punk christmas']",67,0.518304
907,Box Car Racer,138845,"['emo', 'modern rock', 'pop punk', 'punk', 'skate punk']",53,0.1901
908,The Box Tops,31931,"['brill building pop', 'british blues', 'bubblegum pop', 'folk rock', 'merseybeat']",51,0.190441176
909,YoungBoy Never Broke Again,698852,"['rap', 'southern hip hop', 'trap music']",82,0.834536111
911,Boy George,105160,"['new romantic', 'new wave pop', 'soul christmas']",42,-0.5242
912,Boy Hits Car,5584,"['alternative metal', 'nu metal', 'rap metal']",30,0.385052381
913,Boy Kicks Girl,104,[],6,0.9914
914,Boy Meets Girl,5860,[],45,0.328368493
915,Jim Boyd,251,['native american'],12,0.716175
916,Boys Don't Cry,910,[],25,-0.6175
917,Boys Town Gang,4618,['disco'],45,-0.7052
918,Quest Boysband,3,[],0,-0.8741
919,Boytronic,2434,"['ebm', 'neo-synthpop']",27,0.3313
920,Lil Jon & The East Side Boyz,143110,"['crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap music']",65,0.9896
921,Boyz II Men,915011,"['boy band', 'dance pop', 'new jack swing', 'pop', 'pop christmas', 'quiet storm', 'r&b', 'soul christmas', 'urban contemporary']",71,0.2871
922,Boyzone,171750,"['boy band', 'dance pop', 'europop', 'pop rock']",63,0.8429
923,Boz Scaggs,139834,"['adult standards', 'album rock', 'art rock', 'blues-rock', 'classic rock', 'electric blues', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'southern rock']",60,-0.858
924,Dale Bozzio,252,[],10,0.9046
925,Running 150 BPM,15774,[],43,0.0516
926,Bracket,17767,"['afrobeats', 'azontobeats']",44,-0.112325
927,Brad Paisley,1078523,"['contemporary country', 'country', 'country christmas', 'country road', 'modern country rock', 'pop christmas']",71,-0.467883871
928,Michael Bradley,40,[],0,nan
929,Paul Brady,9694,"['alternative roots rock', 'celtic', 'irish folk']",43,-0.296
930,Billy Bragg,69221,"['alternative country', 'alternative rock', 'anti-folk', 'folk', 'folk punk', 'folk rock', 'folk-pop', 'permanent wave', 'roots rock', 'singer-songwriter', 'traditional folk']",54,-0.9651
931,BrainDead,592,[],30,-0.128
932,Brainers,7,['lithumania'],0,0.9538
933,Brainpool,1854,['swedish indie rock'],26,-0.282933333
934,Bran Van 3000,17850,[],44,0.94735
935,The Brand New Heavies,58104,['acid jazz'],48,nan
936,Oscar Brand,512,[],18,0.9945
937,Paul Brandt,20027,"['canadian country', 'contemporary country', 'country', 'country christmas', 'country road']",48,-0.77685
938,Angelo Branduardi,19943,['italian pop'],41,0.0169875
939,Brandy,735918,"['dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'indie r&b', 'neo soul', 'new jack swing', 'pop', 'pop rap', 'r&b', 'urban contemporary']",65,0.200175
940,Laura Branigan,85584,"['dance rock', 'europop', 'new romantic', 'new wave pop', 'soft rock', 'synthpop']",57,0.38328
941,Mike Brant,21913,"['chanson', 'french pop']",42,0.479369048
942,Hy Brasil,145,[],34,0.9439
943,Ramon Ayala Y Sus Bravos Del Norte,116571,"['norteno', 'regional mexican']",63,0.8727
944,Toni Braxton,980611,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'quiet storm', 'r&b', 'soul christmas', 'urban contemporary']",68,-0.423325
945,The Braxtons,4507,[],25,0.165905769
946,Bread,232385,"['adult standards', 'album rock', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",62,0.413091304
947,Breakout,7220,"['classic polish pop', 'polish pop', 'polish punk']",39,-0.88165
948,Breathe Carolina,179622,"['edm', 'electropowerpop', 'emo', 'pop punk', 'punk christmas', 'screamo']",64,-0.17045
949,Andy Breckman,40,['contemporary folk'],1,0.463430303
950,The Breeders,122558,"['alternative pop', 'alternative rock', 'art pop', 'art rock', 'boston rock', 'britpop', 'dream pop', 'garage rock', 'grunge', 'indie rock', 'lo-fi', 'modern rock', 'neo-psychedelic', 'new wave', 'new wave pop', 'noise pop', 'pop rock', 'post-punk', 'rock', 'shoegaze', 'singer-songwriter']",60,-0.07815
951,Jody Breeze,26838,"['crunk', 'deep trap', 'southern hip hop', 'trap music']",37,0.148163636
952,Jacques Brel,154213,"['cabaret', 'chanson']",58,nan
953,Brian Adams,21285,[],9,0.407592308
954,Brian May,43957,['glam rock'],42,0.155375
955,Brian McKnight,428662,"['dance pop', 'neo soul', 'new jack swing', 'pop christmas', 'quiet storm', 'r&b', 'soul christmas', 'urban contemporary']",64,0.149325
956,The Brian Setzer Orchestra,32555,"['pop christmas', 'rockabilly', 'swing']",44,0.7906
957,Brian Courtney Wilson,30408,"['christian christmas', 'gospel']",49,-0.5882
958,Brick + Mortar,35735,"['indie rockism', 'modern rock']",53,0.9912
959,Edie Brickell & New Bohemians,34240,"['lilith', 'new wave pop', 'singer-songwriter']",45,-0.131801724
960,Jim Brickman,44469,"['classify', 'new age']",57,0.16055
961,MyChildren MyBride,16966,"['christian hardcore', 'christian metal', 'death core', 'melodic metalcore', 'metalcore']",33,0.657607143
962,Sarah Brightman,178014,['operatic pop'],59,0.244233333
963,Sarah Brightman,178014,['operatic pop'],59,-0.802
964,Brincando De Deus,92,[],0,0.447205556
965,Britney Spears,3913696,"['dance pop', 'pop', 'pop christmas', 'post-teen pop', 'urban contemporary']",80,0.292625
966,The Broadways,1748,['orgcore'],18,0.428327273
967,The Brodys,56,[],3,0.68695
968,Broery Pesolima,749,[],16,0.9994
969,Broken Hope,6843,"['brutal death metal', 'death metal', 'deathgrind', 'goregrind', 'grindcore', 'technical death metal']",25,0.13598
970,Lisa Brokop,1908,"['canadian country', 'country dawn', 'deep contemporary country']",17,0.621642857
971,Bronski Beat,94144,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",56,-0.8396
972,Brooke Allison,252,[],6,0.9751
973,Jonatha Brooke,5738,"['ectofolk', 'folk', 'folk-pop', 'lilith']",33,0.9871
974,Brooklyn Bridge,896,[],23,-0.12755
975,Brooks & Dunn,569692,"['contemporary country', 'country', 'country christmas', 'country road', 'outlaw country', 'pop christmas', 'traditional country']",67,0.9059
976,Brooks & Dunn,569692,"['contemporary country', 'country', 'country christmas', 'country road', 'outlaw country', 'pop christmas', 'traditional country']",67,0.152161905
977,Garth Brooks,440555,"['contemporary country', 'country', 'country road']",51,0.8326
978,Meredith Brooks,28732,"['lilith', 'new wave pop', 'pop rock']",55,-0.472533333
979,Shelton Brooks,11,['tin pan alley'],1,-0.81695
980,Big Bill Broonzy,16572,"['acoustic blues', 'blues', 'chicago blues', 'country blues', 'delta blues', 'electric blues', 'harmonica blues', 'jazz blues', 'louisiana blues', 'memphis blues', 'new orleans blues', 'piano blues', 'piedmont blues', 'soul blues', 'swamp blues', 'texas blues', 'traditional blues', 'traditional folk']",42,-0.2134
981,BROS,5119,[],41,0.995
982,Brother Beyond,4124,['boy band'],27,-0.6072
983,Brother Cane,4405,[],37,-0.843583333
984,Brother Phelps,1514,[],17,-0.9708
985,Brotherhood of Man,8139,['bubblegum pop'],37,-0.542275
986,The Allman Brothers Band,420168,"['album rock', 'blues-rock', 'classic rock', 'electric blues', 'folk rock', 'hard rock', 'jam band', 'mellow gold', 'modern blues', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'southern rock']",68,-0.9823
987,Trina Broussard,3227,['neo soul'],27,0.8658
988,Bobby Brown,248082,"['classic funk rock', 'dance pop', 'funk', 'hip hop', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'rap', 'urban contemporary']",59,0.398085714
989,Carlinhos Brown,43877,"['axe', 'bossa nova', 'latin alternative', 'mpb', 'samba']",51,0.9773
990,Errol Brown,413,[],13,-0.652
991,Foxy Brown,142947,"['east coast hip hop', 'hip hop', 'hip pop', 'r&b', 'rap']",58,0.59005
992,Ian Brown,96786,"['britpop', 'electronic', 'madchester']",50,nan
993,James Brown,987363,"['classic funk rock', 'classic rock', 'deep funk', 'funk', 'jazz blues', 'memphis soul', 'motown', 'quiet storm', 'soul', 'soul blues', 'soul christmas', 'southern soul']",68,0.9931
994,Jennifer Brown,1519,['swedish pop'],29,0.9872
995,Jocelyn Brown,12280,"['disco', 'post-disco']",47,-0.9845
996,Julie Brown,754,[],16,-0.6478
997,Charlie Brown Jr.,2317738,[],73,0.308085714
998,Lew Brown,15,[],13,-0.371529577
999,Sam Brown,104,[],18,-0.160675
1000,Jackson Browne,287154,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk', 'folk christmas', 'folk rock', 'mellow gold', 'piano rock', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'southern rock']",67,0.312075
1001,Brownstone,111662,"['hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",50,0.383041667
1002,Bruce & Bongo,132,[],15,0.033455914
1003,Bruce Channel,3006,[],45,0.046634694
1004,Bruce Dickinson,161646,"['album rock', 'hard rock', 'metal', 'power metal', 'progressive metal', 'rock', 'speed metal']",51,-0.8342
1005,Bruce Hornsby,75340,"['album rock', 'folk rock', 'mellow gold', 'neo mellow', 'piano rock', 'pop rock', 'rock', 'singer-songwriter', 'soft rock']",58,0.643
1006,Bruce Low,1393,"['classic schlager', 'schlager', 'volksmusik']",24,-0.39525
1007,Bruce Springsteen,1421879,"['mellow gold', 'permanent wave', 'pop christmas', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",76,0.153719048
1008,Patrick Bruel,73044,"['chanson', 'french pop']",54,-0.652984848
1009,Brujeria,49806,"['death metal', 'deathgrind', 'grindcore', 'groove metal', 'latin metal']",42,0.1488
1010,Monique Brumby,164,[],3,-0.3919
1011,Brunner & Brunner,8576,"['discofox', 'schlager', 'volksmusik']",39,0.01325
1012,Brutal Truth,15016,"['brutal death metal', 'crust punk', 'death metal', 'deathgrind', 'goregrind', 'grindcore', 'power violence', 'technical death metal', 'thrash core']",28,-0.7808
1013,Brutality Will Prevail,7510,"['beatdown', 'chaotic hardcore']",31,0.298235294
1014,Bryan Ferry,121281,"['art rock', 'dance rock', 'glam rock', 'melancholia', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",58,-0.4215
1015,Bryan White,26887,"['country', 'country christmas', 'country gospel']",47,-0.838633333
1016,Richard Bryant,1,[],0,-0.604866667
1017,Peabo Bryson,111866,"['adult standards', 'new jack swing', 'quiet storm', 'r&b', 'soft rock', 'soul christmas', 'urban contemporary']",58,0.07268
1018,B-Side,1955,"['chillhop', 'lo beats']",56,0.733726316
1019,BT,51762,"['electronic', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",54,-0.193725
1020,Bubba Sparxxx,103128,"['crunk', 'dirty south rap', 'pop rap', 'redneck', 'southern hip hop']",58,-0.7351
1021,Antonella Bucci,149,[],31,0.597023077
1022,Buckcherry,192111,"['alternative metal', 'glam metal', 'heavy christmas', 'nu metal', 'post-grunge', 'rock', 'sleaze rock']",56,0.658346154
1023,Lindsey Buckingham,37494,"['art rock', 'mellow gold', 'rock', 'soft rock']",49,0.421763636
1024,Stevie Nicks And Lindsey Buckingham,610,[],12,nan
1025,The Buckinghams,15351,"['brill building pop', 'bubblegum pop', 'classic garage rock', 'folk rock', 'merseybeat']",38,-0.8741
1026,Wendy Bucklew,77,[],3,0.0105
1027,Jeff Buckley,385160,"['folk-pop', 'melancholia', 'permanent wave', 'singer-songwriter']",63,-0.066645455
1028,Bucks Fizz,11202,"['new wave pop', 'soul christmas']",40,0.8441
1029,Buckshot LeFonque,7230,[],38,0.7506
1030,Buddy DeSylva,11,['tin pan alley'],15,0.8387
1031,Buddy Holly,301691,"['adult standards', 'brill building pop', 'christmas', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'rock-and-roll', 'rockabilly', 'singer-songwriter']",60,-0.001775
1032,Buddy Meredith,32,[],13,0.2107
1033,Budgie,1281,[],39,0.9589
1034,Buen Color,137,[],11,0.19302
1035,Buffalo Springfield,185040,"['blues-rock', 'british blues', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']",63,-0.520061538
1036,Buffalo Tom,13721,"['alternative country', 'alternative pop', 'alternative rock', 'boston rock', 'gbvfi', 'jangle pop', 'lo-fi', 'power pop', 'roots rock']",42,0.680535294
1037,Jimmy Buffett,167139,"['country christmas', 'folk christmas', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",67,0.326755556
1038,Original Cast of Buffy The Vampire Slayer,8059,['hollywood'],43,0.424283333
1039,The Buggles,27947,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop', 'zolo']",58,-0.982046667
1040,Built To Spill,102495,"['alternative pop', 'alternative rock', 'anti-folk', 'chamber pop', 'dance-punk', 'dream pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'modern rock', 'neo-psychedelic', 'noise pop', 'noise rock', 'singer-songwriter', 'slow core', 'stomp and holler']",56,-0.86298
1041,Los Buitres De Culiacan Sinaloa,271509,"['banda', 'deep regional mexican', 'grupera', 'latin hip hop', 'norteno', 'regional mexican', 'regional mexican pop']",57,0.17627971
1042,Buju Banton,140509,"['dancehall', 'lovers rock', 'reggae', 'reggae fusion', 'roots reggae']",58,-0.019425
1043,Bullion,4975,['wonky'],33,-0.8496
1044,Geoff Bullock,523,[],18,-0.9677
1045,Bully,29835,"['art pop', 'indie punk', 'noise pop', 'preverb']",44,-0.5994
1046,Bully Buhlan,371,['classic schlager'],15,0.9246
1047,Bunbury,643872,"['latin alternative', 'latin rock', 'rock en espanol']",73,-0.9979
1048,Ursula Bundies,0,[],6,0.9984
1049,Nino Buonocore,1229,['classic italian pop'],27,0.23324788
1050,Burl Ives,15140,"['christmas', 'folk christmas']",47,0.7215
1051,Burlap To Cashmere,8016,"['ccm', 'deep christian rock']",32,0.7215
1052,The Civil Wars & T Bone Burnett,1039,[],30,-0.023
1053,Billy Burnette,410,[],13,0.4588
1054,Robert Burns,370,['poetry'],13,-0.9149
1055,Burt Bacharach,65572,"['adult standards', 'brill building pop', 'easy listening', 'lounge']",53,0.162021296
1056,Tim Burton,226,[],1,-0.88045
1057,Burzum,99465,"['atmospheric black metal', 'avantgarde metal', 'black metal', 'metal', 'norwegian metal', 'pagan black metal', 'symphonic black metal', 'viking metal']",48,0.6254
1058,Bus Stop,279,['bubblegum dance'],22,-0.0084
1059,Bush,465793,"['alternative metal', 'alternative rock', 'grunge', 'modern rock', 'nu metal', 'pop rock', 'post-grunge', 'rap metal', 'rock']",64,0.337066
1060,Kate Bush,318105,"['art pop', 'art rock', 'chamber pop', 'dance rock', 'folk christmas', 'folk-pop', 'indie christmas', 'lilith', 'new wave', 'new wave pop', 'permanent wave', 'piano rock', 'pop rock', 'singer-songwriter']",62,0.4871
1061,Stan Bush,7817,['melodic hard rock'],41,0.5574
1062,Busta Flex,10559,['french hip hop'],36,-0.802
1063,Busta Rhymes,751403,"['dirty south rap', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop christmas', 'pop rap', 'rap']",76,-0.0688
1064,...But Alive,3121,"['german indie', 'german punk']",23,0.9857
1065,McAlmont & Butler,4216,"['britpop', 'madchester']",33,-0.0007
1066,The Butlers,887,['euroska'],31,0.6597
1067,Butterfingers,4177,['australian hip hop'],38,-0.8439
1068,Butterfly Temple,406,"['russian alternative', 'slavic metal']",9,0.7717
1069,Butthole Surfers,92915,"['alternative rock', 'experimental rock', 'funk rock', 'grunge', 'neo-psychedelic', 'noise rock', 'post-hardcore', 'post-punk', 'punk']",51,0.282325
1070,Buzz Poets,212,[],7,0.393946154
1071,Buzzcocks,125724,"['alternative rock', 'dance rock', 'garage rock', 'new wave', 'post-punk', 'pub rock', 'punk', 'ska', 'uk post-punk']",55,0.989
1072,Tracy Byrd,173506,"['contemporary country', 'country', 'country christmas', 'country road', 'country rock', 'modern country rock', 'outlaw country', 'redneck', 'texas country', 'traditional country']",58,0.61385
1073,The Byrds,262883,"['album rock', 'art rock', 'blues-rock', 'brill building pop', 'british blues', 'bubblegum pop', 'classic rock', 'country rock', 'dance rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'rock-and-roll', 'rockabilly', 'roots rock', 'singer-songwriter', 'soft rock', 'symphonic rock', 'traditional folk']",63,0.58965
1075,Jim Byrnes,947,[],20,-0.028794737
1076,Pimp C,234075,"['crunk', 'deep southern trap', 'deep trap', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap music']",60,-0.758650877
1077,C & C Music Factory,43799,"['eurodance', 'hip house']",53,-0.579534043
1078,C-BLOCK,235,['chinese hip hop'],24,nan
1079,Chris C-PO Porter,213,[],22,0.8999
1080,C.C. Catch,21475,"['dutch pop', 'eurodance', 'europop', 'italian disco']",45,0.96245
1081,C.C.C.P.,490,[],16,0.9111
1082,C.J. Lewis,94,[],22,0.44542
1083,Cabaret Voltaire,25265,"['dance rock', 'ebm', 'electronic', 'experimental', 'experimental rock', 'gothic rock', 'industrial', 'industrial rock', 'kraut rock', 'new romantic', 'new wave', 'no wave', 'post-punk', 'synthpop', 'uk post-punk']",35,0.6879
