,main_artist,Year,Rank,Source,comp_score,pos_score,neu_score,neg_score
1229,mo thugs,1999.0,87.0,1.0,0.9527,0.09300000000000001,0.8340000000000001,0.073
1230,moby,2001.0,33.0,1.0,0.9896,0.21600000000000003,0.713,0.071
1231,mocedades,1974.0,62.0,1.0,0.996,0.217,0.741,0.042
1232,mokenstef,1995.0,40.0,1.0,0.9813,0.109,0.838,0.053
1233,monica,1998.5,29.75,1.3333333333333333,0.30428333333333335,0.13949999999999999,0.789,0.07133333333333335
1234,monifah,1998.0,77.0,1.0,0.565,0.102,0.812,0.085
1235,montell jordan,1997.5,34.25,1.0,0.9817750000000001,0.10850000000000001,0.86175,0.029750000000000002
1236,moody blues,1986.0,91.0,1.0,0.9584,0.134,0.835,0.031
1237,morris albert,1975.0,45.0,3.0,0.9540000000000001,0.191,0.7440000000000001,0.065
1238,motherlode,1969.0,71.0,3.0,0.9755,0.24,0.626,0.134
1239,mountain,1970.0,78.0,1.0,0.9213,0.107,0.877,0.017
1240,mouth,1972.0,25.0,3.0,0.9913,0.155,0.825,0.02
1241,moving pictures,1983.0,88.0,1.0,0.9690000000000001,0.141,0.8140000000000001,0.046
1242,mr big,1992.0,53.5,1.0,0.9570000000000001,0.0935,0.878,0.029
1243,mr cheeks,2002.0,49.0,1.0,-0.9924,0.055999999999999994,0.831,0.113
1244,mr mister,1986.0,7.0,1.0,0.13325000000000004,0.1,0.841,0.06
1245,mr president,1997.0,92.0,3.0,0.9933,0.114,0.872,0.013999999999999999
1246,mr probz,2015.0,95.0,1.0,0.9702,0.184,0.8009999999999999,0.013999999999999999
1247,mumford,2013.0,52.0,3.0,-0.2266,0.11800000000000001,0.774,0.10800000000000001
1248,mungo jerry,1970.0,53.0,1.0,0.9946,0.15,0.8059999999999999,0.044000000000000004
1249,murray head,1978.0,40.0,1.0,-0.6864,0.121,0.741,0.138
1250,musical youth,1983.0,91.0,1.0,0.9956,0.124,0.8390000000000001,0.037000000000000005
1251,musiq soulchild,2001.5,57.5,2.0,0.99035,0.226,0.679,0.0945
1252,my chemical romance,2007.0,59.0,1.0,-0.9969,0.05,0.778,0.172
1253,mystikal,2000.5,63.0,1.0,-0.9986999999999999,0.0785,0.69,0.232
1254,n ii u,1995.0,96.0,3.0,0.7859,0.133,0.7140000000000001,0.153
1255,n sync,2000.125,48.25,3.0,0.8544125,0.153625,0.66625,0.05525
1256,n2deep,1992.0,78.0,3.0,0.9125,0.084,0.855,0.061
1257,naked eyes,1983.0,55.0,1.0,0.9676499999999999,0.26,0.6950000000000001,0.045000000000000005
1258,nancy sinatra,1966.0,13.0,1.0,0.8351,0.075,0.889,0.036000000000000004
1259,nas,2002.0,78.0,1.0,-0.011999999999999955,0.082,0.794,0.124
1260,natalie,2005.0,70.0,1.0,0.4115,0.09300000000000001,0.8109999999999999,0.096
1261,natalie cole,1983.0,55.0,1.0,0.977975,0.31775,0.619,0.0635
1262,natalie la rose,2015.0,41.0,1.0,0.9633,0.098,0.845,0.057
1263,natalie merchant,1995.6666666666667,56.333333333333336,1.0,0.7963999999999999,0.17333333333333334,0.7290000000000001,0.09800000000000002
1264,natasha bedingfield,2006.75,44.0,1.0,0.50595,0.22325,0.718,0.05875
1265,natural selection,1991.0,32.0,3.0,0.9968,0.204,0.7290000000000001,0.067
1266,naughty boy,2014.0,82.0,1.0,-0.9598,0.04,0.887,0.073
1267,naughty by nature,1994.5,75.5,1.0,0.455225,0.10525,0.809,0.08574999999999999
1268,nazareth,1976.0,23.0,1.0,0.9905,0.365,0.395,0.24
1269,neil,1980.0,77.0,,,,,
1270,neil diamond,1974.3076923076924,58.69230769230769,1.0,0.8287249999999999,0.19083333333333333,0.7598333333333334,0.04916666666666667
1271,neil sedaka,1975.3333333333333,64.0,1.0,-0.25489999999999996,0.19200000000000003,0.676,0.132
1272,neil young,1972.0,17.0,1.0,0.4767,0.052000000000000005,0.948,0.0
1273,nelly,2003.909090909091,40.90909090909091,1.1818181818181819,0.28435454545454547,0.10527272727272728,0.8246363636363636,0.07009090909090909
1274,nelly furtado,2003.4,43.4,1.0,0.8659000000000001,0.11340000000000001,0.8284,0.05820000000000001
1275,nelly p diddy,2003.0,13.0,3.0,0.9716,0.152,0.7240000000000001,0.124
1276,nelly paul wall,2006.0,12.0,3.0,0.9984,0.14,0.841,0.019
1277,nelson,1990.5,41.5,1.0,-0.37705,0.1145,0.7344999999999999,0.1515
1278,nena,1984.0,28.0,1.0,-0.9636,0.0,0.902,0.098
1279,neneh cherry,1989.0,36.0,1.0,0.9957,0.196,0.68,0.124
1280,neon trees,2011.0,60.0,1.0,0.5411666666666667,0.09799999999999999,0.8453333333333334,0.05666666666666667
1281,new boyz,2010.5,74.5,2.0,0.9636,0.1165,0.815,0.068
1282,new colony six,1969.0,70.0,5.0,0.9938,0.281,0.664,0.054000000000000006
1283,new edition,1991.5,55.75,1.0,0.47790000000000005,0.16125,0.7284999999999999,0.11024999999999999
1284,new kids on the block,1989.3333333333333,53.833333333333336,1.0,0.6619333333333334,0.14266666666666666,0.8203333333333335,0.03666666666666667
1285,new vaudeville band,1966.0,18.0,3.0,0.0,0.0,1.0,0.0
1286,new york city,1973.0,46.0,5.0,0.9694,0.16899999999999998,0.79,0.04
1287,next,1998.2,60.4,1.0,0.9963200000000001,0.2258,0.7248,0.0496
1288,neyo,2009.0,59.45454545454545,1.0,0.25468999999999997,0.2386,0.6684,0.093
1289,niall horan,2017.0,32.0,1.0,-0.8138,0.177,0.655,0.168
1290,nick cannon,2004.0,80.0,1.0,0.9921,0.09699999999999999,0.872,0.031
1291,nick gilder,1978.0,22.0,1.0,0.4626,0.08199999999999999,0.841,0.077
1292,nick jonas,2015.3333333333333,57.333333333333336,1.0,0.40976666666666667,0.18166666666666667,0.7073333333333333,0.11099999999999999
1293,nick lachey,2006.0,54.0,1.0,-0.536,0.068,0.8390000000000001,0.092
1294,nickelback,2006.1818181818182,45.63636363636363,1.0,0.5084818181818181,0.12472727272727271,0.792909090909091,0.08245454545454546
1295,nicki french,1995.0,19.0,3.0,0.9971,0.172,0.773,0.055
1296,nicki minaj,2012.5,45.125,1.0,-0.4057125,0.12425,0.7382499999999999,0.1375
1297,nicky jam,2015.0,96.0,1.0,-0.9977,0.015,0.757,0.228
1298,nico,2014.0,14.0,1.0,-0.9899,0.09300000000000001,0.765,0.142
1299,nicole,1998.0,41.0,1.0,0.9833,0.142,0.7929999999999999,0.065
1300,nicolette larson,1979.0,41.0,1.0,0.0,0.0,0.0,0.0
1301,nigel olsson,1979.0,96.0,5.0,0.1779,0.14,0.716,0.14300000000000002
1302,night ranger,1984.3333333333333,79.0,1.0,0.8631666666666667,0.125,0.8263333333333334,0.048999999999999995
1303,nina sky,2004.0,22.0,1.0,0.9794,0.065,0.935,0.0
1304,nine days,2000.0,35.0,1.0,-0.9929,0.106,0.693,0.201
1305,nirvana,1992.0,32.0,1.0,-0.917,0.14300000000000002,0.648,0.209
1306,nitty gritty dirt band,1971.0,44.0,1.0,0.45299999999999996,0.067,0.856,0.077
1307,nivea,2003.0,38.0,1.0,-0.9972,0.009000000000000001,0.8270000000000001,0.163
1308,no doubt,2001.5,54.5,1.0,0.8691,0.17300000000000001,0.7723333333333332,0.05466666666666667
1309,no mercy,1996.5,39.0,1.0,0.9909,0.163,0.7879999999999999,0.049
1310,norah jones,2003.0,97.0,1.0,0.5719,0.075,0.8690000000000001,0.055999999999999994
1311,nore,2002.0,37.0,1.0,-0.9587,0.05,0.8740000000000001,0.077
1312,norman greenbaum,1970.0,22.0,1.0,-0.34,0.157,0.7,0.14400000000000002
1313,nu flavor,1998.0,91.0,1.0,0.9984,0.27,0.662,0.068
1314,nu shooz,1986.0,26.0,,,,,
1315,o c smith,1968.0,12.0,3.0,0.8074,0.068,0.903,0.028999999999999998
1316,oasis,1996.0,56.0,1.0,0.7364,0.037000000000000005,0.9540000000000001,0.009000000000000001
1317,ocean,1971.0,33.0,1.0,0.9975,0.257,0.7120000000000001,0.032
1318,odyssey,1978.0,91.0,1.0,0.9934,0.15,0.813,0.036000000000000004
1319,of monsters,2013.0,65.0,3.0,0.9598,0.161,0.726,0.11199999999999999
1320,ohio express,1968.0,38.0,3.0,0.9994,0.5670000000000001,0.433,0.0
1321,ohio players,1975.0,57.5,1.0,0.6613249999999999,0.19975,0.75475,0.0455
1322,oleta adams,1991.0,80.0,1.0,0.33,0.107,0.826,0.067
1323,oliver,1969.0,33.0,2.0,0.74515,0.10300000000000001,0.875,0.022000000000000002
1324,olivia newtonjohn,1977.6153846153845,45.30769230769231,1.0,0.7052538461538462,0.15753846153846154,0.785,0.05746153846153847
1325,ollie,1984.0,80.0,,,,,
1326,olly murs,2013.0,82.0,1.0,-0.9988,0.128,0.5760000000000001,0.29600000000000004
1327,omarion,2009.0,53.333333333333336,1.0,0.3383,0.119,0.7886666666666667,0.09200000000000001
1328,omi,2015.0,11.0,1.0,0.993,0.233,0.71,0.057
1329,one direction,2014.1666666666667,61.833333333333336,1.0,0.31485,0.14916666666666667,0.7716666666666666,0.07916666666666668
1330,onerepublic,2011.4285714285713,46.142857142857146,1.2857142857142858,-0.13497142857142858,0.1457142857142857,0.7427142857142857,0.11157142857142856
1331,onyx,1993.0,37.0,1.0,-0.9985,0.027000000000000003,0.797,0.175
1332,orchestral manoeuvres in the dark,1986.0,53.0,1.0,0.9613,0.11699999999999999,0.8290000000000001,0.054000000000000006
1333,orianthi,2010.0,55.0,1.0,-0.867,0.127,0.7170000000000001,0.156
1334,original cast of godspell,1972.0,90.0,,,,,
1335,orleans,1975.5,75.5,1.0,0.86145,0.147,0.7975,0.05600000000000001
1336,ot genasis,2015.5,85.0,1.0,0.0,0.16649999999999998,0.6599999999999999,0.17350000000000002
1337,otis redding,1968.0,4.0,1.0,0.5911,0.055,0.927,0.018000000000000002
1338,otown,2001.0,41.0,1.0,0.6683,0.094,0.8270000000000001,0.079
1339,outkast,2001.7142857142858,45.285714285714285,1.0,0.42922857142857146,0.23128571428571426,0.6662857142857144,0.10214285714285716
1340,owl city,2010.3333333333333,42.666666666666664,1.0,0.9563333333333333,0.15066666666666667,0.7909999999999999,0.05833333333333333
1341,ozark mountain daredevils,1975.0,29.0,1.0,0.983,0.18100000000000002,0.7440000000000001,0.075
1342,p diddy,2002.0,16.5,1.0,0.99785,0.16899999999999998,0.7575000000000001,0.07400000000000001
1343,pablo cruise,1978.6666666666667,46.666666666666664,1.6666666666666667,0.9114666666666666,0.2733333333333334,0.6873333333333335,0.039
1344,pacific gas,1970.0,93.0,3.0,0.9996,0.456,0.479,0.065
1345,panic at the disco,2006.0,20.0,1.0,0.5901,0.195,0.624,0.182
1346,papa roach,2005.0,36.0,1.0,-0.7602,0.078,0.8079999999999999,0.114
1347,paper lace,1974.0,46.0,1.0,-0.9956,0.08,0.6920000000000001,0.22899999999999998
1348,paperboy,1993.0,24.0,1.0,0.9951,0.135,0.815,0.05
1349,paramore,2012.3333333333333,80.0,1.0,-0.4192,0.08566666666666667,0.8083333333333335,0.106
1350,parliament,1977.0,92.5,1.0,0.017849999999999977,0.0855,0.8835,0.031000000000000003
1351,passenger,2013.5,58.0,1.0,0.9766,0.161,0.7140000000000001,0.125
1352,pat benatar,1982.2,61.6,1.0,0.60142,0.2346,0.6365999999999999,0.1288
1353,patrick hernandez,1979.0,70.0,1.0,0.9967,0.278,0.7070000000000001,0.015
1354,patrick swayze,1988.0,40.0,1.0,-0.8807,0.096,0.769,0.136
1355,patti austin,1983.0,8.0,1.0,0.9968,0.163,0.828,0.009000000000000001
1356,patti labelle,1986.0,4.0,1.0,0.9825,0.14800000000000002,0.799,0.053
1357,patti page,1965.0,40.0,1.0,0.9958,0.365,0.595,0.04
1358,patti smith group,1978.0,72.0,1.0,0.0,0.0,0.0,0.0
1359,patty duke,1965.0,77.0,1.0,0.9388,0.16399999999999998,0.7390000000000001,0.09699999999999999
1360,patty smyth,1992.0,22.0,1.0,0.4282,0.149,0.701,0.15
1361,paul,1971.0,22.0,5.0,0.8669,0.085,0.845,0.07
1362,paul anka,1975.0,55.0,2.3333333333333335,0.3056,0.17200000000000001,0.7123333333333334,0.11533333333333333
1363,paul carrack,1988.0,83.0,1.0,0.5319,0.044000000000000004,0.929,0.027000000000000003
1364,paul davis,1980.6666666666667,34.333333333333336,1.6666666666666667,0.33736666666666676,0.16766666666666666,0.7370000000000001,0.09566666666666666
1365,paul mauriat,1968.0,2.0,3.0,0.0,0.0,1.0,0.0
1366,paul mccartney,1977.923076923077,49.76923076923077,1.5,0.44754999999999995,0.15608333333333332,0.7626666666666666,0.08124999999999999
1367,paul revere,1967.6,58.0,3.0,0.913525,0.196,0.7302500000000001,0.074
1368,paul simon,1974.4,42.8,1.0,0.6180000000000001,0.15660000000000002,0.7775999999999998,0.066
1369,paul stookey,1971.0,92.0,3.0,0.996,0.22899999999999998,0.762,0.009000000000000001
1370,paul young,1987.5,47.5,2.0,0.58805,0.1105,0.8134999999999999,0.076
1371,paula abdul,1990.125,32.25,1.0,0.9969625,0.22699999999999998,0.7292500000000001,0.04375
1372,paula cole,1997.5,24.0,1.0,0.8788,0.089,0.8360000000000001,0.0755
1373,paula deanda,2007.0,79.0,1.0,0.9972,0.147,0.8,0.053
1374,peabo bryson,1986.6666666666667,53.666666666666664,1.0,0.9884000000000001,0.205,0.7663333333333333,0.028999999999999998
1375,peaches,1976.25,46.75,1.0,0.5121,0.2645,0.645,0.09050000000000001
1376,pearl jam,1997.5,59.5,1.0,0.93125,0.138,0.797,0.0655
1377,pebbles,1988.6666666666667,62.666666666666664,1.0,0.2661,0.14133333333333334,0.7836666666666666,0.075
1378,people,1968.0,53.0,3.0,0.9996,0.423,0.5579999999999999,0.019
1379,percy sledge,1967.0,37.0,1.0,0.9750000000000001,0.179,0.746,0.07450000000000001
1380,perry como,1971.0,100.0,1.0,-0.9648,0.053,0.8029999999999999,0.14400000000000002
1381,pet shop boys,1987.3333333333333,48.333333333333336,1.0,0.32306666666666667,0.07933333333333333,0.8460000000000001,0.07400000000000001
1382,pete townshend,1980.0,59.0,1.0,-0.9992,0.036000000000000004,0.5710000000000001,0.39299999999999996
1383,peter,1965.5,74.5,3.0,0.498675,0.22825,0.69275,0.07875
1384,peter brown,1978.0,29.0,3.0,0.9584,0.11599999999999999,0.8420000000000001,0.042
1385,peter cetera,1987.0,37.0,1.6666666666666667,0.9961666666666668,0.26666666666666666,0.6776666666666668,0.055333333333333325
1386,peter frampton,1976.3333333333333,60.333333333333336,3.0,0.9887666666666667,0.2703333333333333,0.6913333333333335,0.038
1387,peter gabriel,1986.5,49.0,1.0,0.9857,0.138,0.85,0.0125
1388,peter mccann,1977.0,17.0,3.0,0.9809,0.228,0.633,0.138
1389,peter paul,1967.0,91.0,3.0,0.9822,0.17,0.83,0.0
1390,peter schilling,1984.0,96.0,1.0,-0.3118,0.057,0.8490000000000001,0.094
1391,petey pablo,2004.0,14.0,1.0,0.9992,0.20800000000000002,0.7659999999999999,0.026000000000000002
1392,petula clark,1966.0,43.0,1.0,0.5989200000000001,0.21860000000000004,0.7163999999999999,0.0648
1393,pharrell,2003.0,34.0,1.0,0.9919,0.17800000000000002,0.722,0.099
1394,pharrell williams,2014.0,1.0,1.0,0.9996,0.341,0.637,0.022000000000000002
1395,phil collins,1987.4285714285713,45.07142857142857,1.0,0.5670928571428572,0.13014285714285712,0.7963571428571428,0.07342857142857143
1396,philip bailey,1985.0,12.0,1.0,0.9978,0.243,0.639,0.11699999999999999
1397,phillip phillips,2012.6666666666667,52.0,1.0,-0.1944,0.13233333333333333,0.7370000000000001,0.13066666666666668
1398,phoebe snow,1975.0,56.0,1.0,0.9771,0.151,0.8270000000000001,0.022000000000000002
1399,pilot,1975.0,31.0,1.0,-0.5052,0.045,0.895,0.06
1400,pink,2007.75,43.55,1.0,0.22530500000000003,0.15330000000000002,0.7355500000000001,0.11115
1401,pink floyd,1976.5,47.0,1.0,-0.007849999999999968,0.1055,0.7695000000000001,0.125
1402,pitbull,2011.7777777777778,33.666666666666664,1.0,0.6457555555555556,0.1497777777777778,0.798,0.05233333333333333
1403,plain white ts,2007.0,7.0,1.0,0.9883,0.124,0.8370000000000001,0.039
1404,planet soul,1996.0,85.0,3.0,0.9958,0.268,0.6970000000000001,0.035
1405,playboi carti,2017.0,79.0,1.0,-0.992,0.141,0.64,0.218
1406,player,1978.0,32.5,3.0,-0.011850000000000027,0.12000000000000001,0.723,0.15700000000000003
1407,plies,2007.6666666666667,58.333333333333336,1.0,-0.18516666666666667,0.11,0.8153333333333334,0.07466666666666667
1408,pm dawn,1992.5,44.0,1.0,0.010549999999999976,0.1045,0.7764999999999999,0.11925
1409,pointer sisters,1984.0,33.0,1.0,0.08765,0.1235,0.8365,0.03950000000000001
1410,poison,1989.5,52.75,1.0,0.616,0.1685,0.74675,0.08424999999999999
1411,portrait,1993.0,59.0,3.0,0.8583,0.067,0.89,0.043
1412,portugal the man,2017.0,45.0,1.0,0.9931,0.195,0.7090000000000001,0.095
1413,positive k,1993.0,63.0,1.0,0.9973,0.146,0.7929999999999999,0.06
1414,post malone,2016.6666666666667,43.666666666666664,1.0,0.3669666666666667,0.14233333333333334,0.77,0.08766666666666667
1415,power station,1985.0,79.0,3.0,-0.9857,0.027999999999999997,0.835,0.13699999999999998
1416,pras michel,1998.0,70.0,3.0,-0.3457,0.114,0.77,0.115
1417,pretty poison,1988.0,66.0,5.0,0.9618,0.171,0.657,0.172
1418,pretty ricky,2005.6666666666667,65.66666666666667,1.0,0.9980666666666665,0.19666666666666666,0.7276666666666666,0.07566666666666666
1419,prince,1987.2,43.666666666666664,1.0,0.33996666666666664,0.15286666666666668,0.753,0.09413333333333333
1420,procol harum,1967.0,38.0,1.0,0.5423,0.05,0.9359999999999999,0.013999999999999999
1421,pseudo echo,1987.0,99.0,3.0,0.4939,0.055,0.945,0.0
1422,psy,2012.5,51.0,1.0,0.9657,0.073,0.927,0.0
1423,public announcement,1998.0,24.0,,,,,
1424,puddle of mudd,2002.5,40.0,1.0,-0.005549999999999999,0.127,0.7364999999999999,0.137
1425,puff daddy,1997.8333333333333,39.5,1.0,-0.6441166666666667,0.11233333333333334,0.7254999999999999,0.162
1426,pure prairie league,1980.0,70.0,3.0,0.9846,0.231,0.659,0.11
1427,pussycat dolls,2007.0,47.6,1.0,0.59564,0.13040000000000002,0.8233999999999998,0.046200000000000005
1428,quad city djs,1996.0,11.0,1.0,0.9992,0.158,0.8029999999999999,0.039
1429,quarterflash,1982.5,48.0,1.0,0.027650000000000008,0.0935,0.837,0.069
1430,queen,1979.375,50.25,1.0,0.26262857142857143,0.19671428571428576,0.7087142857142857,0.09442857142857143
1431,queen latifah,1994.0,82.0,1.0,0.9963,0.134,0.7979999999999999,0.068
1432,"queensr""yche",1991.0,82.0,1.0,0.9784,0.168,0.758,0.07400000000000001
1433,quiet riot,1984.0,68.0,1.0,-0.9598,0.033,0.87,0.09699999999999999
1434,quincy jones,1982.0,61.0,1.0,0.996,0.254,0.7170000000000001,0.028999999999999998
1435,r city,2015.0,40.0,1.0,0.9969,0.18,0.7440000000000001,0.076
1436,r dean taylor,1970.0,54.0,1.0,0.9676,0.132,0.8059999999999999,0.063
1437,r kelly,2000.0555555555557,55.833333333333336,1.0,0.7454166666666668,0.1207222222222222,0.838388888888889,0.04088888888888889
1438,rachel platten,2015.0,20.0,1.0,-0.9061,0.107,0.75,0.14400000000000002
1439,rae sremmurd,2016.3333333333333,51.0,1.0,-0.7468666666666667,0.13233333333333333,0.7176666666666667,0.15
1440,ralph tresvant,1991.0,29.0,1.0,0.9926,0.156,0.768,0.076
1441,ramsey lewis trio,1965.0,18.0,3.0,0.0,0.0,1.0,0.0
1442,randy houser,2013.0,98.0,1.0,0.9852,0.099,0.888,0.012
1443,randy newman,1978.0,41.0,1.0,-0.9448,0.077,0.7190000000000001,0.204
1444,randy vanwarmer,1979.0,29.0,1.0,0.9538,0.125,0.835,0.040999999999999995
1445,raphael saadiq,1995.0,83.0,1.0,0.9990000000000001,0.214,0.7859999999999999,0.0
1446,rare earth,1970.3333333333333,43.0,1.0,0.3544333333333333,0.231,0.6960000000000001,0.07300000000000001
1447,rascal flatts,2006.0,51.0,1.0,0.021100000000000008,0.07949999999999999,0.8520000000000001,0.0685
1448,raspberries,1972.0,33.0,3.0,0.9437,0.172,0.787,0.042
1449,ratt,1984.0,87.0,1.0,0.9752,0.153,0.769,0.078
1450,ray charles,1966.5,66.0,1.0,-0.19429999999999997,0.0955,0.798,0.10649999999999998
1451,ray conniff singers,1966.0,71.0,3.0,0.9876,0.28300000000000003,0.7170000000000001,0.0
1452,ray goodman,1980.0,42.0,3.0,0.8313,0.27399999999999997,0.726,0.0
1453,ray j,2003.6666666666667,59.333333333333336,3.0,0.9983,0.26999999999999996,0.6613333333333333,0.06833333333333334
1454,ray parker jr,1983.3333333333333,37.333333333333336,2.3333333333333335,0.21363333333333334,0.15766666666666665,0.7163333333333334,0.12566666666666668
1455,ray stevens,1972.0,43.25,1.0,0.960875,0.13949999999999999,0.8250000000000001,0.035250000000000004
1456,raydio,1979.3333333333333,25.666666666666668,4.0,0.9105,0.21799999999999997,0.7335,0.0485
1457,ready for the world,1986.0,65.5,2.0,0.49955,0.142,0.843,0.015
1458,real mccoy,1995.2,53.2,1.0,0.9980600000000001,0.369,0.5976,0.033
1459,red hot chili peppers,2000.8,43.0,1.0,0.70548,0.1784,0.7374,0.08399999999999999
1460,redbone,1973.0,42.5,2.0,0.14939999999999998,0.165,0.815,0.02
1461,rednex,1995.0,93.0,1.0,0.4098,0.040999999999999995,0.924,0.035
1462,regina,1986.0,85.0,3.0,0.9983,0.306,0.66,0.034
1463,rem,1990.3333333333333,69.66666666666667,1.0,0.15556666666666666,0.20166666666666666,0.7469999999999999,0.051666666666666666
1464,reo speedwagon,1982.25,26.25,1.0,0.88035,0.12050000000000001,0.8147500000000001,0.06475
1465,restless heart,1993.0,76.0,1.0,-0.2465,0.165,0.65,0.185
1466,rex smith,1979.0,86.0,1.0,0.9169,0.099,0.9009999999999999,0.0
1467,rhythm heritage,1976.0,29.0,1.0,0.0,0.0,0.0,0.0
1468,rich boy,2007.0,73.0,1.0,-0.9949,0.07,0.753,0.177
1469,rich gang,2014.0,72.0,1.0,-0.9157,0.136,0.7170000000000001,0.147
1470,rich homie quan,2015.0,49.0,1.0,-0.8236,0.14300000000000002,0.716,0.141
1471,richard harris,1968.0,51.0,1.0,0.9862,0.138,0.813,0.049
1472,richard marx,1989.9,47.5,1.0,0.5785,0.1255,0.7847999999999999,0.08979999999999999
1473,richie havens,1971.0,95.0,3.0,0.9719,0.128,0.86,0.012
1474,rick astley,1989.0,51.5,1.0,0.49475,0.17325000000000002,0.7525000000000001,0.07425000000000001
1475,rick dees,1976.0,97.0,,,,,
1476,rick james,1978.0,76.0,1.0,0.9667,0.12,0.8109999999999999,0.069
1477,rick ross,2008.0,84.0,3.0,-0.9913,0.062,0.8240000000000001,0.114
1478,rick springfield,1980.4,48.0,1.0,0.65998,0.17119999999999996,0.7884,0.040600000000000004
1479,rickie lee jones,1979.0,63.0,1.0,0.9986,0.304,0.664,0.031
1480,ricky martin,1999.6666666666667,39.0,1.0,-0.32,0.10466666666666667,0.7879999999999999,0.10733333333333332
1481,ricky nelson,1972.0,46.0,3.0,0.9749,0.196,0.73,0.07400000000000001
1482,right said fred,1992.0,13.0,1.0,0.9986,0.374,0.5710000000000001,0.055
1483,rihanna,2010.5483870967741,40.45161290322581,1.0,0.6695451612903225,0.19406451612903228,0.7283870967741936,0.07758064516129032
1484,rihanna kanye west,2015.0,42.0,3.0,-0.1126,0.1,0.8059999999999999,0.094
1485,ringo starr,1973.8,66.2,1.0,0.56436,0.1918,0.7196,0.08879999999999999
1486,rita coolidge,1977.5,53.0,1.0,0.2986,0.126,0.7390000000000001,0.135
1487,rixton,2014.0,70.0,1.0,0.9975,0.284,0.5820000000000001,0.134
1488,rob thomas,2007.0,53.5,1.0,0.4248,0.16499999999999998,0.7275,0.1075
1489,robbie dupree,1980.0,26.0,1.0,0.9795,0.203,0.7759999999999999,0.022000000000000002
1490,robbie nevil,1987.0,6.0,1.0,0.8604,0.059000000000000004,0.915,0.025
1491,robert john,1975.5,15.5,2.0,0.003750000000000031,0.1255,0.767,0.1075
1492,robert knight,1967.0,90.0,3.0,0.9973,0.307,0.652,0.040999999999999995
1493,robert miles,1996.0,65.0,1.0,0.0,0.0,1.0,0.0
1494,robert palmer,1983.4,48.8,1.0,0.24802,0.203,0.7061999999999999,0.09079999999999999
1495,robert parker,1966.0,58.0,3.0,0.1531,0.016,0.972,0.012
1496,roberta flack,1975.1666666666667,30.166666666666668,1.3333333333333333,0.653,0.22683333333333333,0.7126666666666667,0.0605
1497,robin mcnamara,1970.0,87.0,3.0,0.9894,0.12,0.847,0.033
1498,robin s,1993.0,17.0,1.0,0.9985,0.344,0.62,0.036000000000000004
1499,robin thicke,2011.3333333333333,44.333333333333336,1.0,0.9683999999999999,0.18333333333333335,0.7346666666666666,0.08233333333333333
1500,robyn,1997.5,29.0,1.0,0.99675,0.23399999999999999,0.7510000000000001,0.015000000000000001
1501,rocko,2013.0,87.0,1.0,-0.9955,0.021,0.862,0.11599999999999999
1502,rockwell,1984.0,26.0,1.0,0.9416,0.147,0.7559999999999999,0.09699999999999999
1503,rocky burnette,1980.0,48.0,1.0,-0.9892,0.049,0.741,0.21
1504,rod stewart,1984.642857142857,44.857142857142854,1.0,0.8148923076923077,0.1952307692307692,0.7205384615384616,0.084
1505,rodney atkins,2011.0,90.0,1.0,-0.0971,0.045,0.903,0.052000000000000005
1506,roger miller,1965.0,12.0,1.0,-0.9817,0.008,0.804,0.188
1507,roger troutman,1988.0,59.0,,,,,
1508,roger voudouris,1979.0,83.0,3.0,0.998,0.35600000000000004,0.561,0.084
1509,roger williams,1966.0,12.0,3.0,0.9888,0.409,0.5479999999999999,0.043
1510,rome,1997.0,24.0,,,,,
1511,ronnie dyson,1970.0,74.0,5.0,0.9841,0.171,0.782,0.047
1512,ronnie milsap,1980.25,67.5,1.5,0.013899999999999996,0.1435,0.7432500000000001,0.11325
1513,rosanne cash,1981.0,97.0,1.0,0.6546,0.107,0.8009999999999999,0.092
1514,rose royce,1977.0,56.5,1.0,0.968,0.14250000000000002,0.817,0.040499999999999994
1515,roxette,1990.0,23.666666666666668,1.0,0.5010833333333333,0.17433333333333334,0.7551666666666667,0.0705
1516,roy head,1965.0,95.0,3.0,0.9821,0.264,0.7240000000000001,0.012
1517,royal philharmonic orchestra,1982.0,56.0,3.0,0.0,0.0,1.0,0.0
1518,ruben studdard,2003.5,70.5,1.0,0.97445,0.14,0.7805000000000001,0.0795
1519,ruff endz,2000.0,39.0,1.0,-0.4674,0.155,0.6459999999999999,0.19899999999999998
1520,rufus,1975.0,61.333333333333336,1.6666666666666667,0.9922,0.2846666666666667,0.6436666666666667,0.07133333333333333
1521,rundmc,1986.0,89.0,,,,,
1522,rupert holmes,1980.0,30.5,2.0,0.9607,0.1475,0.8154999999999999,0.037000000000000005
1523,ruth b,2016.0,76.0,1.0,0.9937,0.2,0.685,0.115
1524,ryan cabrera,2004.5,81.5,1.0,0.9702500000000001,0.15200000000000002,0.8055000000000001,0.042499999999999996
1525,rythm syndicate,1991.0,40.0,,,,,
1526,s club 7,2001.0,61.0,1.0,-0.92,0.085,0.7759999999999999,0.14
1527,sade,1985.5,58.5,1.0,0.98955,0.183,0.7849999999999999,0.032
1528,safire,1989.0,96.0,1.0,0.9576,0.128,0.8290000000000001,0.042
1529,sailcat,1972.0,89.0,3.0,0.985,0.174,0.826,0.0
1530,saltnpepa,1993.0,47.0,,,,,
