main_artist,avg_year,avg_rank,avg_comp_score,avg_pos_score,avg_neu_score,avg_neg_score,sp_id,sp_name,followers_count,popularity,genres
dr hook,1976.875,41.125,0.988357142857,0.240571428571,0.725571428571,0.0338571428571,0ECwFtbIWEVNwjlrfc6xoL,Eagles,299284,73,"['album rock', 'classic rock', 'folk christmas', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
dr john,1973.0,24.0,-0.9889,0.063,0.747,0.19,1y20PpXw0yeuJ1avCD0Ob9,Eamon,1363379,77,[]
drake,2013.5,48.4545454545,0.442222727273,0.150954545455,0.768681818182,0.0805454545455,4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",37761,55,"['classic funk rock', 'disco', 'funk', 'jazz funk', 'motown', 'quiet storm', 'soul', 'soul christmas']"
dram,2016.5,52.0,-0.9255,0.11,0.771,0.119,1PbBg2aYjWLKRk84zJK15x,Echosmith,1061494,75,"['pop', 'pop christmas']"
dream,2001.0,28.0,0.986,0.151,0.775,0.074,1iBpJEBrSFXCtPOc5OUZiY,Ed Ames,472891,67,"['adult standards', 'christmas', 'easy listening']"
dream academy,1986.0,78.0,0.9169,0.06,0.94,0.0,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,2152,25,['pop']
drs,1994.0,39.0,-0.6149,0.079,0.843,0.079,4hLuzWVCPicO3nNHfFvB32,Eddie Holman,21307927,96,"['chicago soul', 'motown', 'northern soul']"
dru hill,1997.8,55.2,0.95946,0.1648,0.7504,0.0846,2Uuon75BhnuuxdKLYn4wHn,Eddie Kendricks,3691,36,"['chicago soul', 'classic funk rock', 'disco', 'funk', 'jazz funk', 'memphis soul', 'motown', 'post-disco', 'quiet storm', 'soul', 'soul blues', 'southern soul']"
duice,1993.0,16.0,0.9887,0.089,0.883,0.028,4Tw2N3wdvJPGEU7JqMxFfE,Eddie Money,67613,49,"['album rock', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'singer-songwriter', 'soft rock', 'southern rock']"
duncan sheik,1997.0,18.0,0.6414,0.112,0.779,0.109,1Zq8pfBl4ejCMrWdeAdphc,Eddie Murphy,157193,63,['comedy']
duran duran,1986.36363636,41.7272727273,-0.115227272727,0.0943636363636,0.760181818182,0.145272727273,0jgAONnsHxrwAlhkMUVS78,Eddie Rabbitt,35772,49,"['country', 'country gospel', 'country rock', 'mellow gold', 'nashville sound', 'outlaw country', 'soft rock', 'traditional country']"
dustin lynch,2017.0,94.0,0.9935,0.198,0.724,0.078,6j2HWcd7z61iTLbi8eD0hA,Eddy Grant,75180,51,[]
dusty springfield,1966.0,35.0,0.9778,0.181,0.743,0.076,7j9PMegEgVN1fNp8NZXNCI,The Edgar Winter Group,24826,46,"['album rock', 'blues-rock', 'classic rock', 'hard rock', 'soft rock', 'southern rock']"
dwight twilley band,1975.0,95.0,-0.9984,0.073,0.549,0.378,4awU3JRQXIYoxabdwO92AU,Edie Brickell & New Bohemians,42527,48,"['lilith', 'singer-songwriter']"
e40,2006.0,52.0,-0.925,0.075,0.829,0.096,1NRzxuPpdGushT8YmF5NAa,Edison Lighthouse,34298,45,['bubblegum pop']
eagleeye cherry,1999.0,22.0,nan,nan,nan,nan,5IVNNR05uQhrkBIogJtQD8,Edward Bear,5286,39,[]
eagles,1977.5,39.125,0.664814285714,0.152714285714,0.803714285714,0.0435714285714,6XwwFnewNgWp81MYMK8zLq,Edward Maya,886,23,[]
eamon,2004.0,63.0,nan,nan,nan,nan,0lEzfSVcNRLDUKdI7fBDD3,The Edwin Hawkins Singers,94831,60,[]
earth wind,1978.2,58.7,0.97349,0.2242,0.7116,0.0642,0L6Gwm0JDrgIQJfjarWSUR,Edwin McCain,2642,38,"['acoustic pop', 'neo mellow', 'pop rock']"
echosmith,2014.0,59.0,0.9995,0.467,0.53,0.003,1B8AXU6gIIafpyLEpbcv1u,Edwin Starr,75866,59,"['chicago soul', 'classic funk rock', 'memphis soul', 'motown', 'northern soul', 'soul', 'soul blues', 'southern soul']"
ed ames,1967.0,46.0,0.9719,0.189,0.811,0.0,64rxQRJsLgZwHHyWKB8fiF,Eiffel 65,39398,54,"['bubblegum dance', 'eurodance', 'europop', 'italian pop', 'italo dance']"
ed sheeran,2015.0,44.0,0.3780875,0.13175,0.796625,0.0715,5xO4f5QyPMYnCPRyRveBSD,El DeBarge,103962,64,"['new jack swing', 'quiet storm', 'soul christmas', 'urban contemporary']"
eddie holman,1970.0,44.0,-0.9874,0.125,0.559,0.316,7jefIIksOi1EazgRTfW2Pk,Electric Light Orchestra,59189,45,"['album rock', 'art rock', 'bow pop', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']"
eddie kendricks,1974.0,48.0,0.96,0.170666666667,0.777666666667,0.0516666666667,6eKWqnckwdIlSnjaYgIyxv,Eli Young Band,766112,73,"['contemporary country', 'country', 'country road', 'modern country rock', 'outlaw country', 'pop rock', 'texas country']"
eddie money,1983.75,64.0,0.539525,0.15025,0.792,0.058,7nDsS0l5ZAzMedVRKPP8F1,Ella Henderson,389599,65,"['dance pop', 'neo mellow', 'neo soul', 'pop', 'post-teen pop', 'talent show', 'viral pop']"
eddie murphy,1986.0,7.0,0.9969,0.313,0.674,0.013,3bhu7P5PfngueRHiB9hjcx,Elle King,493200,67,[]
eddie rabbitt,1980.8,53.0,0.95188,0.2548,0.6878,0.0574,0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,259490,67,"['dance pop', 'metropopolis', 'pop', 'post-teen pop', 'tropical house']"
eddy grant,1983.0,22.0,-0.9546,0.041,0.859,0.1,4am1I89OWXUzFh4ctRLkdd,Elliott Yamin,4480681,81,[]
edens crush,2001.0,92.0,0.9925,0.153,0.8,0.047,3PhoLpVuITZKcymswpck5b,Elton John,46851,55,"['album rock', 'classic rock', 'folk christmas', 'glam rock', 'mellow gold', 'piano rock', 'rock', 'soft rock']"
edgar winter group,1973.0,56.0,0.4991,0.2025,0.7895,0.008,2G1yVp387GlUf9yvLk6V11,Elvin Bishop,1417007,79,"['blues', 'blues-rock', 'british blues', 'chicago blues', 'classic rock', 'country blues', 'country rock', 'electric blues', 'louisiana blues', 'memphis blues', 'modern blues', 'soul blues', 'southern rock', 'swamp blues', 'texas blues']"
edie brickell,1989.0,84.0,-0.9723,0.019,0.903,0.078,43ZHCT0cAZBISjO8DG9PnE,Elvis Presley,21441,54,"['christmas', 'rock-and-roll', 'rockabilly']"
edison lighthouse,1970.0,40.0,0.9983,0.351,0.627,0.021,7sfgqEdoeBTjd8lQsPT3Cy,Emeli Sandé,1940185,78,"['dance pop', 'neo soul', 'pop', 'pop christmas', 'post-teen pop', 'r&b']"
edward bear,1973.0,67.0,-0.9439,0.105,0.728,0.167,39oSLGo3HkaeYXzUEGgAGQ,EMF,1251058,71,"['acid house', 'britpop', 'madchester']"
edward maya,2011.0,54.0,-0.852,0.139,0.704,0.157,7dGJo4pcD2V6oG8kP0tJRR,Eminem,18380,48,"['detroit hip hop', 'g funk', 'hip hop', 'rap']"
edwin hawkins singers,1969.0,93.0,0.9965,0.356,0.498,0.146,3ElRipFF8JTX7w7wvC0GJh,Eminem ft. - Dr. Dre Tribute Band,15151052,93,[]
edwin mccain,1998.0,74.0,0.9941,0.243,0.67,0.086,5fikk4h5qbEebqK2Fc6e48,En Vogue,1151,8,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'pop christmas', 'r&b', 'soul christmas', 'urban contemporary']"
edwin starr,1969.5,37.0,0.18865,0.157,0.7085,0.135,17XXKfRBMCWvLrqGoNkJXm,Engelbert Humperdinck,276779,60,"['adult standards', 'christmas', 'lounge']"
eiffel 65,2000.0,49.0,0.3612,0.006,0.994,0.0,4fcPqfHfCnNnKTFT8GwSei,England Dan,74027,57,"['adult standards', 'folk rock', 'mellow gold', 'soft rock']"
el debarge,1986.0,67.0,0.9953,0.169,0.801,0.03,3441uYrkzgTWwjXLd13R0U,Enigma Norteño,7098,52,"['banda', 'deep regional mexican', 'norteno', 'regional mexican', 'regional mexican pop']"
electric light orchestra,1977.77777778,72.8888888889,0.0385555555556,0.104555555556,0.748222222222,0.147222222222,7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,265522,63,"['dance pop', 'latin', 'latin pop', 'pop', 'tropical']"
eli young band,2011.5,87.5,0.95915,0.1615,0.7305,0.1075,6uothxMWeLWIhsGeF7cyo4,Enya,5686444,84,"['celtic', 'celtic christmas', 'pop christmas']"
ella henderson,2015.0,93.0,-0.9959,0.085,0.695,0.22,0z5DFXmhT4ZNzWElsM7V89,Erasure,786225,74,"['dance pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'pop christmas', 'synthpop']"
elle king,2015.5,68.0,0.9807,0.146,0.799,0.055,1kjO72M26jZkv0aaGxJaov,Eric Benét,268449,64,"['hip pop', 'neo soul', 'new jack swing', 'pop christmas', 'quiet storm', 'r&b', 'soul', 'soul christmas', 'urban contemporary']"
ellie goulding,2014.25,34.5,0.398125,0.1605,0.74975,0.09,3miNucraVWk4hdVsIxn7id,Eric Burdon,201772,56,"['blues-rock', 'british blues', 'classic funk rock', 'classic rock', 'electric blues', 'psychedelic rock']"
elliott yamin,2007.0,41.0,0.6466,0.09,0.826,0.085,2ekjTXgjxbWwBX5lTAj4DU,Eric Carmen,35902,47,"['adult standards', 'album rock', 'bubblegum pop', 'disco', 'mellow gold', 'new wave pop', 'rock', 'soft rock']"
elton john,1981.7037037,45.3703703704,0.474984615385,0.142115384615,0.785346153846,0.0725384615385,2IvkS5MXK0vPGnwyJsrEyV,Eric Church,53604,60,"['contemporary country', 'country', 'country road', 'modern country rock']"
elvin bishop,1976.0,56.0,0.8183,0.188,0.614,0.197,6PAt558ZEZl0DmdXlnjMgD,Eric Clapton,1331250,75,"['album rock', 'blues-rock', 'classic rock', 'electric blues', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
elvis presley,1970.33333333,41.0,0.632916666667,0.188333333333,0.730666666667,0.0808333333333,2dIzGSHkciATTqFH3Xox5g,Eric Weissberg,1816102,75,[]
emeli sande,2013.0,88.0,-0.4215,0.075,0.832,0.094,2VX0o9LDIVmKIgpnwdJpOJ,Erick Sermon,662,30,"['gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop']"
emf,1991.0,6.0,0.9196,0.132,0.77,0.098,3R6f1aBWwde7ZqGv7hf4dY,Eruption,43431,50,"['disco', 'italian disco']"
eminem,2005.53333333,54.6666666667,0.315273333333,0.1176,0.7524,0.130066666667,7IfculRW2WXyzNQ8djX8WX,Erykah Badu,8131,42,"['dance pop', 'deep indie r&b', 'funk', 'hip hop', 'hip pop', 'indie r&b', 'neo soul', 'pop', 'r&b', 'soul', 'urban contemporary']"
eminem dr dre,2009.0,47.0,nan,nan,nan,nan,5T0MSzX9RC5NA6gAI6irSn,Estelle,1004678,70,[]
en vogue,1992.66666667,38.0,0.949333333333,0.16,0.752666666667,0.0876666666667,70AkqfU43ou9hFxJZTDt7A,Wicca Phase Springs Eternal,131286,67,"['lo beats', 'underground hip hop']"
engelbert humperdinck,1972.0,46.0,0.00555,0.138,0.73,0.1325,7Js6Lde8thlIHXggv2SCBz,Europe,19158,61,"['album rock', 'glam metal', 'hard rock', 'rock', 'swedish hard rock']"
england dan,1977.5,44.5,0.98865,0.259,0.682,0.059,0NKDgy9j66h3DLnN8qu1bB,Eurythmics,373036,66,"['art rock', 'dance rock', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'synthpop']"
enigma,1992.5,48.0,0.48495,0.133,0.8265,0.0405,5bi4lyuj5ZrayYKlibl9ij,Original Broadway Cast of Dear Evan Hansen,394035,71,['broadway']
enrique iglesias,2004.875,38.375,0.477275,0.153625,0.739,0.107,5nGIFgo0shDenQYSE0Sn7c,Evanescence,26249,64,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']"
enya,2001.0,59.0,0.9693,0.155,0.826,0.019,4d3yvTptO48nOYTPBcPFZC,Eve,1686352,73,"['dance pop', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']"
erasure,1994.0,73.0,0.9966,0.251,0.661,0.088,4Eqd24yS5YcxI8b6Xfuwr8,Eve 6,308039,66,"['alternative rock', 'pop christmas', 'pop punk', 'pop rock', 'post-grunge', 'punk christmas']"
eric benet,1999.0,65.0,-0.8988,0.06,0.848,0.092,4JCt4xrbbBB9blkKwNlcJ7,"Evelyn ""Champagne"" King",114269,57,"['classic funk rock', 'disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']"
eric burdon,1970.0,20.0,-0.0644,0.021,0.949,0.03,694QW15WkebjcrWgQHzRYF,Everclear,77808,54,"['alternative metal', 'alternative rock', 'grunge', 'modern rock', 'permanent wave', 'pop christmas', 'pop punk', 'pop rock', 'post-grunge', 'rock']"
eric carmen,1984.0,34.3333333333,0.924566666667,0.125,0.824666666667,0.0503333333333,14ZxDAK6ITtZZqPdiWrvSn,Everlast,235747,60,['rap rock']
eric church,2012.0,58.0,0.9223,0.107,0.834,0.06,44RnRzSdbvlthfaspNyQld,Every Mother's Son,141651,59,['bubblegum pop']
eric clapton,1985.0,53.25,0.2964125,0.149625,0.769125,0.081375,13ccXrK7AmXb4TddMkE7jy,Everything But The Girl,172,18,"['electronic', 'new romantic', 'new wave', 'new wave pop', 'pop rock', 'singer-songwriter']"
eric weissberg,1973.0,61.0,nan,nan,nan,nan,4r4XYZJUeeKCcrkvi7voDP,Exile,107139,58,[]
erick sermon,2001.0,83.0,0.9961,0.203,0.716,0.081,5nPz5R1FDPTMI3Dw4JnTGb,Exposé,4505,50,"['freestyle', 'new wave pop', 'soul christmas']"
eruption,1978.0,95.0,0.9037,0.105,0.86,0.035,6w7j5wQ5AI5OQYlcM15s2L,Extreme,52394,46,"['album rock', 'funk metal', 'glam metal', 'hard rock', 'heavy christmas', 'rock']"
erykah badu,2000.0,76.6666666667,0.95825,0.191,0.7435,0.0655,0YWxKQj2Go9CGHCp77UOyy,Fabolous,142437,64,"['crunk', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'trap music', 'urban contemporary']"
estelle,2008.0,39.0,0.9991,0.228,0.731,0.041,5NDMothbpdpq2xHqSjrrWn,Faith Evans,663084,73,"['dance pop', 'hip hop', 'hip pop', 'indie r&b', 'neo soul', 'new jack swing', 'pop christmas', 'quiet storm', 'r&b', 'rap', 'soul christmas', 'urban contemporary']"
eternal,1994.0,80.0,0.9907,0.156,0.8,0.044,25NQNriVT2YbSW80ILRWJa,Faith Hill,371277,70,"['contemporary country', 'country', 'country christmas', 'country dawn', 'country road', 'pop christmas', 'pop rock']"
europe,1987.0,56.0,-0.6494,0.082,0.805,0.113,6GbCJZrI318Ybm8mY36Of5,Faith No More,510087,67,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'grunge', 'hard rock', 'nu metal', 'post-grunge', 'rap metal', 'rap rock', 'rock']"
eurythmics,1984.0,39.3333333333,0.319033333333,0.186333333333,0.729,0.0843333333333,0hLd40hVpRDGENe4KGZLnW,Falco,528926,64,"['austropop', 'german pop', 'neue deutsche welle']"
evan,2001.0,54.0,-0.7495,0.039,0.875,0.087,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,94442,61,"['emo', 'modern rock', 'pop punk']"
evanescence,2004.33333333,35.3333333333,0.1945,0.105666666667,0.769666666667,0.125,6qDAseNQcBQiKVv35eitem,Fancy Cars,4151077,84,['progressive electro house']
eve,2001.5,13.0,0.0008,0.093,0.814,0.093,7xAcVHPiirnUqfdqo0USb1,Fantasia,3784,53,"['dance pop', 'deep pop r&b', 'hip pop', 'indie r&b', 'neo soul', 'new jack swing', 'pop christmas', 'quiet storm', 'r&b', 'urban contemporary']"
eve 6,2001.0,90.0,0.4165,0.133,0.746,0.121,698hF4vcwHwPy8ltmXermq,Far East Movement,555470,59,"['dance pop', 'edm', 'pop christmas', 'pop rap']"
evelyn champagne king,1978.0,64.0,-0.9365,0.164,0.644,0.192,7FtVJzRtpQpU61nBwB7cKN,Fastball,698104,69,"['pop rock', 'post-grunge']"
everclear,2000.0,54.0,0.7452,0.202,0.625,0.173,3ScY9CQxNLQei8Umvpx5g6,Fat Joe,42538,52,"['dirty south rap', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap music']"
everlast,1999.0,28.0,-0.7648,0.141,0.719,0.14,3r17AfJCCUqC9Lf0OAc73G,Fergie,379603,72,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']"
every mothers son,1967.0,22.0,0.5986,0.099,0.841,0.06,6PXS4YHDkKvl1wkIl4V8DL,Fetty Wap,1869664,74,"['dance pop', 'dwn trap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']"
everything but the girl,1996.0,12.0,0.9714,0.192,0.628,0.179,0Uo6kyjrbQoZBlcXsMb8Vm,Field Mob,2949240,82,"['crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'southern hip hop', 'trap music']"
exile,1978.0,5.0,0.9921,0.174,0.772,0.054,1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,61506,45,"['dance pop', 'pop', 'post-teen pop', 'talent show']"
expose,1988.5,59.1666666667,0.974316666667,0.170666666667,0.793666666667,0.036,01WjpKiWVNurV5hjIadB8C,Filter,4766603,80,"['alternative metal', 'alternative rock', 'funk rock', 'grunge', 'industrial metal', 'industrial rock', 'nu metal', 'pop rock', 'post-grunge', 'rap metal', 'rap rock', 'rock']"
extreme,1991.0,26.5,0.87505,0.1215,0.8375,0.041,20p5D2KrE8CGuOjHtxsyTp,Fine Young Cannibals,128566,56,"['dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']"
fabolous,2005.5,40.5,0.9117,0.13925,0.8035,0.0565,0niJkG4tKkne3zwr7I8n9n,Finger Eleven,143822,60,"['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock', 'wrestling']"
faith evans,1998.2,73.6,0.9941,0.2008,0.7546,0.0448,1tfXh4XxILEuMU2qZupFn8,Firefall,215663,58,"['album rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'soft rock', 'southern rock']"
faith hill,2000.83333333,43.0,0.6747,0.224,0.742,0.0338333333333,28pS8WVbFstY0o1SrqCf8I,Firehouse,33769,44,"['album rock', 'glam metal', 'hard rock', 'heavy christmas', 'rock']"
faith no more,1990.0,75.0,0.9375,0.137,0.783,0.08,04gDigrS5kc9YWfZHwBETP,Maroon 5,156806,55,"['pop', 'pop christmas']"
falco,1986.0,28.0,-0.9974,0.016,0.768,0.215,4B7Kwlv6J5QpJ44vB6STUF,The Five Americans,10208620,89,"['bubblegum pop', 'classic garage rock', 'freakbeat']"
fall out boy,2009.25,44.125,0.4403125,0.15825,0.76625,0.075625,7FgMLbnZVrEnir95O0YujA,Five For Fighting,831,19,"['acoustic pop', 'folk christmas', 'neo mellow', 'piano rock', 'pop christmas', 'pop rock', 'post-grunge']"
fancy,1974.0,99.0,0.9042,0.137,0.824,0.039,1GjVNyMzPjdBuip6Xanllu,Five Man Electrical Band,237242,63,[]
fantasia,2005.0,73.0,0.9956,0.154,0.8,0.046,3Inrg8cs8oc4q8oPES4a6S,The Five Stairsteps,2963,31,"['chicago soul', 'motown']"
far east movement,2010.66666667,55.6666666667,0.993233333333,0.223,0.741,0.036,08GQAI4eElDnROBrJRGE0X,Fleetwood Mac,13920,55,"['album rock', 'british blues', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
fastball,1999.0,88.0,-0.9915,0.007,0.808,0.185,0jnsk9HBra6NMjO2oANoPY,Flo Rida,1910299,81,"['dance pop', 'edm', 'pop', 'pop rap', 'post-teen pop']"
fat joe,2004.0,46.0,-0.439575,0.13975,0.75475,0.10575,0un6YenPxWZ2VW4aFGMupM,Floetry,5400179,81,"['hip hop', 'hip pop', 'indie r&b', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']"
fat joe remy ma,2016.0,87.0,nan,nan,nan,nan,3b8QkneNDz4JHKKKlLgYZg,Florida Georgia Line,219164,51,"['contemporary country', 'country road', 'modern country rock']"
fergie,2007.16666667,26.5,0.99455,0.194833333333,0.727,0.078,6nxWCVXbOlEVRexSbLsTer,Flume,1440654,88,"['aussietronica', 'australian alternative rock', 'australian dance', 'downtempo', 'pop']"
fetty wap,2015.25,30.75,-0.573475,0.06625,0.8275,0.10675,2xx0ChFyXa0a4S48GAXFUz,Manic Focus,1400582,77,[]
field mob,2004.5,74.0,0.00995,0.148,0.713,0.139,6x33CmZWo2Ve4hxYl2Craq,Foghat,17594,47,"['album rock', 'art rock', 'blues-rock', 'british blues', 'classic funk rock', 'classic rock', 'electric blues', 'hard rock', 'heavy christmas', 'mellow gold', 'rock', 'soft rock', 'southern rock']"
fifth harmony,2015.66666667,44.0,0.981733333333,0.135666666667,0.837666666667,0.0266666666667,7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,188283,57,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']"
filter,2000.0,58.0,0.885,0.087,0.883,0.031,3KpLtTMpLAko7nBDmiYg7Z,Force M.D.'s,4155843,81,"['funk', 'new jack swing', 'post-disco', 'quiet storm', 'soul christmas', 'urban contemporary']"
fine young cannibals,1989.0,29.0,0.0183,0.2405,0.6115,0.1485,6IRouO5mvvfcyxtPDKMYFN,Foreigner,62127,42,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold', 'rock', 'soft rock']"
finger eleven,2006.33333333,63.0,-0.6459,0.0506666666667,0.878,0.0716666666667,7dWYWUbO68rXJOcyA7SpJk,Fort Minor,652256,70,['pop rap']
firefall,1979.0,100.0,0.972,0.249,0.602,0.149,7gP3bB2nilZXLfPHJhMdvc,Foster The People,253898,67,"['indie pop', 'indietronica', 'la indie', 'modern rock']"
firehouse,1992.66666667,72.0,0.982766666667,0.225,0.766666666667,0.00833333333333,7fIvjotigTGWqjIz6EP1i4,Four Tops,2072410,79,"['adult standards', 'brill building pop', 'chicago soul', 'christmas', 'classic funk rock', 'disco', 'folk rock', 'funk', 'jazz blues', 'mellow gold', 'memphis soul', 'motown', 'northern soul', 'quiet storm', 'rock-and-roll', 'soul', 'soul blues', 'soul christmas', 'southern soul']"
five,1998.0,38.0,0.8416,0.109,0.808,0.083,1wvlC6NwleHt1iRD6d5X2C,Foxy Brown,289745,65,"['east coast hip hop', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap']"
five americans,1967.0,58.0,-0.9564,0.04,0.826,0.134,1wvlC6NwleHt1iRD6d5X2C,Foxy Brown,143235,58,"['east coast hip hop', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap']"
five for fighting,2003.0,61.5,0.22745,0.125,0.803,0.0715,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,143235,58,"['hip hop', 'indie r&b', 'neo soul', 'pop', 'pop rap', 'r&b', 'rap']"
five man electrical band,1971.0,24.0,0.9599,0.085,0.902,0.013,1rlNSO7W5SWGspO6fgrHPS,Frank Mills,3090755,85,[]
five stairsteps,1970.0,21.0,0.99,0.332,0.668,0.0,1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,1520,30,"['adult standards', 'christmas', 'easy listening', 'jazz christmas', 'lounge']"
fleetwood mac,1979.9,65.9,0.3771,0.1618,0.7611,0.0769,3BucZwouCkpiGi2UxqfWn9,Frank Stallone,2087073,77,[]
flo rida,2011.27272727,28.9090909091,0.311863636364,0.132818181818,0.782454545455,0.0847272727273,3U9Pl72sSQzE3LCpIBiUlh,Franke,3236,36,[]
floetry,2003.0,100.0,0.9897,0.134,0.866,0.0,3sMYEBy0CZFxedcnm9i9hf,Frankie J,15235,50,"['dance pop', 'pop rap', 'r&b', 'urban contemporary']"
florida georgia line,2014.0,53.4,0.25148,0.1356,0.8026,0.0616,3CDKmzJu6uwEGnPLLZffpD,Frankie Valli,161864,64,"['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'folk rock', 'lounge']"
flume,2016.0,60.0,0.6832,0.209,0.614,0.178,0LthCv77K8NqLKr8B6266a,Freak Nasty,49086,60,['miami bass']
focus,1973.0,69.0,0.0,0.0,1.0,0.0,0701Axu6yvUIoctaKMbDIZ,Freda Payne,7832,37,"['chicago soul', 'motown', 'northern soul', 'soul christmas']"
foghat,1976.0,85.0,0.9969,0.266,0.734,0.0,0Y4inQK6OespitzD6ijMwb,Freddie Gibbs,4945,38,"['alternative hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'indie r&b', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']"
foo fighters,2005.0,68.0,0.9995,0.412,0.479,0.11,2cyENLzpUJ2GfZJwmWxlI4,Freddie Hart,182141,63,[]
force mds,1986.0,95.0,0.9892,0.274,0.689,0.037,0SNdq9iJyup4XY6JbNHbt6,Freddy Fender,477,13,"['country christmas', 'country gospel', 'cowboy western', 'nashville sound', 'swamp pop', 'traditional country']"
foreigner,1981.66666667,49.1111111111,0.577422222222,0.143555555556,0.801777777778,0.0548888888889,7m4gF38CPATtHrk5HS42WZ,Hillsong Young & Free,41492,47,"['ccm', 'christian music', 'christian rock', 'worship']"
fort minor,2006.0,43.0,-0.4525,0.129,0.74,0.131,6vXTefBL93Dj5IqAWq6OTv,French Montana,436959,69,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']"
foster the people,2011.0,13.0,0.9974,0.235,0.711,0.054,5vuIOnOp6NI06rjLgTpYiY,Frida Sundemo,1421531,87,"['indie singer-songwriter', 'swedish synthpop']"
four tops,1965.66666667,55.6666666667,0.9788,0.153666666667,0.789666666667,0.057,2AfU5LYBVCiCtuCCfM7uVX,Kota the Friend,7815,57,[]
foxy,1978.0,85.0,0.989,0.116,0.832,0.052,0K24Tk5QTxx6tkcCdnY3Od,Frijid Pink,13397,50,"['classic rock', 'psychedelic blues-rock', 'psychedelic rock']"
foxy brown,1997.0,54.0,-0.9726,0.068,0.823,0.108,0EyuKHE1AeE9lWUF8mzKVp,Fuel,5140,27,"['alternative metal', 'alternative rock', 'grunge', 'heavy christmas', 'nu metal', 'pop christmas', 'pop rock', 'post-grunge', 'rap metal', 'rap rock', 'rock']"
